,Player,Age,90s,mv,DF,FW,GK,MF,Gls,Stan Sh,Stan SoT,Stan SoT%,Stan Sh/90,Stan SoT/90,Stan G/Sh,Stan G/SoT,Stan Dist,Stan FK,Perf PK,Perf PKatt,Expe xG,Expe npxG,Expe npxG/Sh,Expe G-xG,Expe np:G-xG
606,e8c0cafd,18,0.4,800000,0,1,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
607,17e3e467,21,4.7,8000000,0,0,0,1,0.0,0.64,0.21,33.3,0.63,0.21,0.0,0.0,18.0,0.21,0.0,0.0,0.04,0.04,0.06,-0.04,-0.04
608,6421ec64,28,1.8,12000000,0,1,0,1,0.0,0.56,0.0,0.0,0.57,0.0,0.0,,9.0,0.0,0.0,0.0,0.06,0.06,0.07,-0.06,-0.06
609,9c94165b,25,3.7,35000000,1,0,0,0,0.0,0.54,0.0,0.0,0.55,0.0,0.0,,19.3,0.0,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03
610,a81ed730,23,2.9,2500000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
611,3d2320f7,29,4.3,1000000,0,0,0,1,0.0,0.93,0.0,0.0,0.93,0.0,0.0,,21.7,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02
612,3eb22ec9,25,10.3,70000000,0,1,0,1,0.1,1.07,0.49,45.5,1.07,0.48,0.09,0.2,11.6,0.0,0.0,0.0,0.11,0.11,0.1,-0.01,-0.01
613,86e7deaf,35,6.3,3000000,1,0,0,0,0.0,0.48,0.0,0.0,0.48,0.0,0.0,,16.7,0.0,0.0,0.0,0.03,0.03,0.07,-0.03,-0.03
614,2690dffa,19,0.0,300000,0,0,0,1,,,,,0.0,0.0,,,,,,,,,,,
615,fd9c4805,25,3.8,4500000,0,1,0,1,0.0,0.26,0.0,0.0,0.26,0.0,0.0,,28.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
616,30f5ffa9,25,3.0,60000000,1,0,0,0,0.0,0.67,0.0,0.0,0.67,0.0,0.0,,14.3,0.0,0.0,0.0,0.03,0.03,0.05,-0.03,-0.03
617,defb905a,35,4.5,400000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
618,76d5857d,31,5.0,1500000,1,0,0,1,0.0,0.6,0.0,0.0,0.6,0.0,0.0,,26.4,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02
619,cbbfa2e7,30,2.2,6000000,0,1,0,1,0.0,1.36,0.91,66.7,1.36,0.9,0.0,0.0,13.3,0.0,0.0,0.0,0.14,0.14,0.09,-0.14,-0.14
620,2ccd89a3,25,3.5,3000000,1,0,0,1,0.0,1.43,0.0,0.0,1.44,0.0,0.0,,20.7,0.0,0.0,0.0,0.11,0.11,0.08,-0.11,-0.11
621,886f9aac,21,4.1,20000000,0,1,0,1,0.49,0.73,0.49,66.7,0.73,0.49,0.67,1.0,16.5,0.0,0.0,0.0,0.07,0.07,0.11,0.41,0.41
622,c1febb46,31,5.2,1000000,0,0,0,1,0.0,0.19,0.0,0.0,0.19,0.0,0.0,,12.7,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
623,420c18a1,31,8.0,6000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
624,28f66c2e,18,1.8,7000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
625,2fd337af,24,1.7,1800000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
626,7a435eb3,32,0.4,500000,0,1,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
627,8e8f40e0,20,0.4,800000,0,1,0,0,0.0,2.5,0.0,0.0,2.25,0.0,0.0,,19.7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
628,ac4003af,28,5.0,2000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
629,27d902c8,27,6.0,1500000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
630,42130443,25,1.0,6000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
631,ee3519f5,30,3.2,7500000,1,0,0,1,0.0,0.31,0.0,0.0,0.31,0.0,0.0,,23.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
632,b400bde0,25,7.2,90000000,0,1,0,0,0.14,1.94,0.97,50.0,1.94,0.97,0.07,0.14,15.3,0.14,0.0,0.0,0.25,0.25,0.13,-0.11,-0.11
633,3b1ed320,19,0.2,2500000,0,1,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
634,7cd6badb,31,5.9,5000000,0,1,0,1,0.34,1.36,0.51,37.5,1.36,0.51,0.13,0.33,18.6,0.17,0.17,0.17,0.24,0.12,0.08,0.1,0.05
635,5eecec3d,26,8.9,30000000,1,0,0,0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,,6.3,0.0,0.0,0.0,0.01,0.01,0.06,-0.01,-0.01
636,339fe0e8,25,1.0,14000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
637,ef2e5e1a,30,0.3,5000000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
638,a6154613,33,5.1,15000000,0,1,0,0,0.0,1.76,0.39,22.2,1.77,0.39,0.0,0.0,13.3,0.0,0.0,0.0,0.14,0.14,0.08,-0.14,-0.14
639,1e1378e1,17,0.5,3000000,0,1,0,1,0.0,4.0,2.0,50.0,4.19,2.09,0.0,0.0,16.4,0.0,0.0,0.0,0.8,0.8,0.22,-0.8,-0.8
640,a793f5a8,17,0.1,800000,0,1,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
641,e33c06cf,24,6.0,35000000,1,0,0,0,0.17,0.83,0.33,40.0,0.84,0.34,0.2,0.5,8.0,0.0,0.0,0.0,0.1,0.1,0.13,0.07,0.07
642,d94653be,20,2.3,6000000,0,1,0,1,0.43,1.3,0.43,33.3,1.31,0.44,0.33,1.0,21.9,0.87,0.0,0.0,0.09,0.09,0.07,0.35,0.35
643,73affbb6,20,3.4,6000000,0,1,0,0,0.0,0.59,0.29,50.0,0.58,0.29,0.0,0.0,9.1,0.0,0.0,0.0,0.18,0.18,0.28,-0.18,-0.18
644,4e219ad2,26,3.1,20000000,0,1,0,0,0.32,1.94,0.97,50.0,1.96,0.98,0.17,0.33,18.5,0.32,0.0,0.0,0.1,0.1,0.04,0.23,0.23
645,bd20f4eb,26,2.7,2500000,1,0,0,0,0.0,0.74,0.0,0.0,0.73,0.0,0.0,,15.6,0.0,0.0,0.0,0.04,0.04,0.07,-0.04,-0.04
646,9614b550,28,5.0,2000000,1,0,0,0,0.0,1.2,0.4,33.3,1.2,0.4,0.0,0.0,13.5,0.0,0.0,0.0,0.08,0.08,0.06,-0.08,-0.08
647,c71e97ba,29,3.9,4000000,0,0,0,1,0.0,0.77,0.51,66.7,0.76,0.51,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
648,01b8a2b2,30,7.3,25000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
649,934e1968,19,5.6,25000000,0,1,0,1,0.36,2.14,0.89,41.7,2.14,0.89,0.17,0.4,21.6,0.54,0.0,0.0,0.27,0.27,0.13,0.09,0.09
650,e92cd3f7,24,1.3,16000000,0,1,0,1,0.77,3.08,0.77,25.0,3.16,0.79,0.25,1.0,12.3,0.0,0.0,0.0,0.23,0.23,0.08,0.54,0.54
651,2475dcc6,31,6.0,18000000,0,1,0,1,0.33,0.83,0.33,40.0,0.83,0.33,0.2,0.5,18.0,0.17,0.17,0.17,0.22,0.1,0.11,0.12,0.07
652,f0661424,27,5.7,22000000,1,0,0,0,0.0,0.35,0.18,50.0,0.35,0.18,0.0,0.0,18.2,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02
653,7272a72a,32,3.1,7000000,0,1,0,0,0.0,1.61,0.65,40.0,1.61,0.65,0.0,0.0,22.2,0.32,0.0,0.0,0.13,0.13,0.08,-0.13,-0.13
654,a0f9b535,27,0.5,5000000,0,0,0,1,0.0,4.0,2.0,50.0,4.19,2.09,0.0,0.0,12.5,0.0,0.0,0.0,0.6,0.6,0.13,-0.6,-0.6
655,4c2a5d34,28,2.2,16000000,0,1,0,0,0.91,3.18,2.27,71.4,3.15,2.25,0.29,0.4,18.7,0.0,0.0,0.0,0.45,0.45,0.14,0.45,0.45
656,bfe272bd,32,2.0,800000,0,0,0,1,0.0,1.0,0.5,50.0,1.01,0.51,0.0,0.0,13.4,0.0,0.0,0.0,0.05,0.05,0.07,-0.05,-0.05
657,e73c9bb2,27,3.2,20000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
658,6f51e382,28,5.0,60000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
659,5148dcc5,23,2.7,13000000,0,1,0,1,0.0,0.74,0.37,50.0,0.75,0.37,0.0,0.0,19.2,0.0,0.0,0.0,0.04,0.04,0.03,-0.04,-0.04
660,7120a04d,20,5.7,20000000,0,1,0,1,0.18,2.28,1.23,53.8,2.28,1.23,0.08,0.14,19.0,0.0,0.0,0.0,0.26,0.26,0.11,-0.09,-0.09
661,2b9fdeea,27,5.3,17000000,0,1,0,1,0.0,0.94,0.38,40.0,0.94,0.38,0.0,0.0,20.6,0.0,0.0,0.0,0.06,0.06,0.06,-0.06,-0.06
662,6f8cd6d0,22,6.6,35000000,0,1,0,0,0.3,1.97,1.06,53.8,1.96,1.05,0.15,0.29,12.9,0.0,0.0,0.0,0.23,0.23,0.11,0.08,0.08
663,6b8887c2,22,0.1,1200000,0,1,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
664,41034650,19,0.0,11000000,1,0,0,0,,,,,,,,,,,,,,,,,
665,652d4c37,25,2.8,20000000,0,0,0,1,0.36,2.14,0.71,33.3,2.13,0.71,0.17,0.5,17.6,0.0,0.0,0.0,0.14,0.14,0.07,0.21,0.21
666,c56dc39e,29,6.9,15000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
667,f93c876b,34,2.5,350000,1,0,0,1,0.4,0.4,0.4,100.0,0.4,0.4,1.0,1.0,7.0,0.0,0.0,0.0,0.12,0.12,0.27,0.28,0.28
668,52611641,24,0.5,20000000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
669,9e1035f8,20,4.0,50000000,0,1,0,0,1.0,3.25,1.25,38.5,3.25,1.25,0.31,0.8,14.2,0.0,0.0,0.0,0.62,0.62,0.19,0.38,0.38
670,58a9a4d9,25,3.1,13000000,0,1,0,1,0.0,0.32,0.32,100.0,0.32,0.32,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
671,a4b1028a,28,6.0,8000000,1,0,0,0,0.0,0.83,0.0,0.0,0.83,0.0,0.0,,26.8,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02
672,096a77c4,32,0.3,600000,0,1,0,0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,,15.8,0.0,0.0,0.0,0.33,0.33,0.09,-0.33,-0.33
673,77e39b04,20,3.7,22000000,0,1,0,1,0.0,2.97,1.35,45.5,2.96,1.35,0.0,0.0,18.4,0.0,0.0,0.0,0.38,0.38,0.13,-0.38,-0.38
674,21512407,29,6.8,20000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
675,41f0b196,18,5.0,8000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
676,5d0e0a1f,18,2.7,12000000,1,0,0,0,0.0,1.11,0.37,33.3,1.12,0.37,0.0,0.0,22.3,0.0,0.0,0.0,0.04,0.04,0.04,-0.04,-0.04
677,f315ca93,24,1.4,8000000,1,0,0,0,0.0,1.43,0.0,0.0,1.38,0.0,0.0,,18.8,0.0,0.0,0.0,0.07,0.07,0.03,-0.07,-0.07
678,f7e87032,22,4.7,25000000,0,1,0,1,0.43,1.7,1.28,75.0,1.71,1.28,0.13,0.17,15.1,0.21,0.21,0.21,0.64,0.47,0.28,-0.21,-0.26
679,2baec6ce,22,2.3,8000000,1,0,0,0,0.0,0.43,0.0,0.0,0.44,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
680,ed140063,27,5.8,3100000,0,1,0,1,0.17,1.03,0.52,50.0,1.03,0.52,0.17,0.33,18.7,0.52,0.0,0.0,0.09,0.09,0.08,0.09,0.09
681,1a799243,34,6.0,800000,1,0,0,0,0.0,1.5,0.5,33.3,1.5,0.5,0.0,0.0,20.2,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05
682,3eed9821,26,0.4,8000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
683,d248cd8f,21,6.7,60000000,1,0,0,0,0.0,0.6,0.3,50.0,0.6,0.3,0.0,0.0,15.0,0.0,0.0,0.0,0.01,0.01,0.03,-0.01,-0.01
684,b997c3de,29,8.3,15000000,0,0,0,1,0.12,1.08,0.12,11.1,1.09,0.12,0.11,1.0,20.5,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.06
685,9ddb85e8,20,2.5,2500000,0,0,0,1,0.0,2.8,0.8,28.6,2.81,0.8,0.0,0.0,20.7,0.8,0.0,0.0,0.16,0.16,0.06,-0.16,-0.16
686,01da7812,25,2.7,3000000,0,1,0,1,0.37,0.74,0.74,100.0,0.74,0.74,0.5,0.5,12.1,0.0,0.0,0.0,0.11,0.11,0.16,0.26,0.26
687,7b456af7,31,2.0,4000000,0,0,1,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
688,7a4cea18,35,2.8,1000000,0,1,0,1,0.0,1.79,0.71,40.0,1.76,0.7,0.0,0.0,14.2,0.0,0.0,0.0,0.29,0.29,0.15,-0.29,-0.29
689,9778d8dd,25,1.0,2500000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
690,0959c2a2,22,5.4,65000000,1,0,0,1,0.0,0.74,0.0,0.0,0.73,0.0,0.0,,21.5,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04
691,21453b2e,19,0.0,500000,1,0,0,0,,,,,0.0,0.0,,,,,,,,,,,
692,2bf50b37,18,0.1,1200000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
693,392a7aea,27,5.9,13000000,0,0,0,1,0.51,1.02,0.51,50.0,1.02,0.51,0.17,0.33,17.6,0.0,0.34,0.34,0.34,0.08,0.09,0.17,0.08
694,9f8e9423,27,9.0,70000000,1,0,0,0,0.0,0.33,0.11,33.3,0.33,0.11,0.0,0.0,8.7,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02
695,467bae22,31,1.0,4000000,0,1,0,1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,13.6,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
696,fd51b456,29,8.0,15000000,1,1,0,0,0.0,1.12,0.0,0.0,1.13,0.0,0.0,,17.5,0.0,0.0,0.0,0.11,0.11,0.1,-0.11,-0.11
697,2ebc1b44,26,3.2,5500000,0,1,0,0,0.0,1.25,0.62,50.0,1.25,0.62,0.0,0.0,17.8,0.0,0.0,0.0,0.16,0.16,0.11,-0.16,-0.16
698,1467af0d,27,5.6,55000000,0,1,0,1,0.0,0.54,0.0,0.0,0.54,0.0,0.0,,18.7,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02
699,f5f2ec59,33,0.5,300000,0,1,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
700,67cdbc0e,33,3.2,3500000,0,0,0,1,0.0,1.25,0.0,0.0,1.26,0.0,0.0,,20.8,0.0,0.0,0.0,0.09,0.09,0.07,-0.09,-0.09
701,6412cc03,20,1.8,9000000,0,1,0,1,0.56,1.11,0.56,50.0,1.13,0.56,0.5,1.0,18.0,0.0,0.0,0.0,0.28,0.28,0.24,0.28,0.28
702,c7069d87,25,4.3,8000000,0,0,0,1,0.0,1.16,0.0,0.0,1.17,0.0,0.0,,22.3,0.0,0.0,0.0,0.07,0.07,0.06,-0.07,-0.07
703,b937e490,21,0.2,5000000,1,1,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
704,da1185fc,30,4.7,8000000,0,0,0,1,0.21,4.04,1.28,31.6,4.04,1.28,0.05,0.17,20.2,0.21,0.0,0.0,0.3,0.3,0.07,-0.09,-0.09
705,d4f034db,20,1.4,3000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
706,db750822,30,0.3,4000000,1,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
707,e4d5e2ae,18,0.0,400000,0,0,0,1,,,,,0.0,0.0,,,,,,,,,,,
708,c24544c7,32,5.7,4000000,0,0,0,1,0.18,1.75,0.53,30.0,1.74,0.52,0.1,0.33,16.0,0.18,0.0,0.0,0.28,0.28,0.16,-0.11,-0.11
709,d0d8dd44,28,6.0,50000000,1,0,0,0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,,9.0,0.0,0.0,0.0,0.03,0.03,0.08,-0.03,-0.03
710,d2795011,22,2.1,1500000,1,1,0,0,0.0,1.43,0.95,66.7,1.45,0.97,0.0,0.0,18.6,0.0,0.0,0.0,0.05,0.05,0.02,-0.05,-0.05
711,86dd77d1,30,10.9,28000000,1,0,0,0,0.0,0.18,0.09,50.0,0.18,0.09,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
712,9e525177,22,5.2,40000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
713,5da33b33,25,2.3,9000000,0,1,0,1,0.43,2.17,0.87,40.0,2.2,0.88,0.2,0.5,16.1,0.0,0.0,0.0,0.13,0.13,0.06,0.3,0.3
714,33b11df6,22,1.6,17000000,0,1,0,1,0.0,1.88,1.25,66.7,1.91,1.28,0.0,0.0,25.9,0.0,0.0,0.0,0.06,0.06,0.03,-0.06,-0.06
715,b69261a0,34,2.4,600000,1,0,0,0,0.42,0.83,0.42,50.0,0.84,0.42,0.5,1.0,25.9,0.42,0.0,0.0,0.04,0.04,0.05,0.38,0.38
716,49fe9070,24,9.0,65000000,0,1,0,1,0.44,2.44,1.22,50.0,2.44,1.22,0.05,0.09,14.3,0.0,0.33,0.33,0.73,0.46,0.19,-0.29,-0.34
717,eb58eef0,29,8.0,30000000,0,0,0,1,0.0,0.75,0.12,16.7,0.75,0.13,0.0,0.0,20.5,0.0,0.0,0.0,0.09,0.09,0.12,-0.09,-0.09
718,5e74d6c8,19,0.7,10000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
719,dd323728,19,2.1,8000000,1,0,0,0,0.0,0.95,0.0,0.0,0.95,0.0,0.0,,17.6,0.0,0.0,0.0,0.05,0.05,0.06,-0.05,-0.05
720,012c975a,19,3.7,5000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
721,5dfc6ad5,31,4.0,9000000,1,0,0,1,0.25,1.0,0.5,50.0,0.99,0.5,0.25,0.5,21.3,0.0,0.0,0.0,0.05,0.05,0.04,0.2,0.2
722,4b803b3c,22,5.7,8000000,1,0,0,0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,,20.2,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02
723,be42a291,21,0.9,8000000,0,1,0,1,0.0,2.22,1.11,50.0,2.14,1.07,0.0,0.0,21.6,0.0,0.0,0.0,0.22,0.22,0.08,-0.22,-0.22
724,be927d03,35,4.6,1000000,1,0,0,0,0.0,0.65,0.0,0.0,0.65,0.0,0.0,,20.8,0.0,0.0,0.0,0.02,0.02,0.03,-0.02,-0.02
725,88968486,17,6.0,6000000,1,0,0,0,0.0,0.33,0.0,0.0,0.33,0.0,0.0,,9.0,0.0,0.0,0.0,0.02,0.02,0.06,-0.02,-0.02
726,a4effc55,21,0.2,18000000,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
727,384d58d9,23,3.2,30000000,1,0,0,1,0.0,0.31,0.0,0.0,0.31,0.0,0.0,,30.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
728,d3de9af0,29,5.8,33000000,0,1,0,0,0.52,3.97,2.07,52.2,3.97,2.07,0.13,0.25,14.0,0.0,0.0,0.0,0.76,0.76,0.19,-0.24,-0.24
729,ed87a229,23,1.2,4000000,0,0,0,1,0.0,2.5,0.83,33.3,2.6,0.87,0.0,0.0,15.4,0.0,0.0,0.0,0.42,0.42,0.15,-0.42,-0.42
730,ed2b33cb,36,1.8,300000,1,0,0,1,0.0,1.11,0.0,0.0,1.08,0.0,0.0,,24.7,0.0,0.0,0.0,0.06,0.06,0.04,-0.06,-0.06
731,833a8fbc,26,5.9,2000000,1,0,0,0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,,12.2,0.0,0.0,0.0,0.02,0.02,0.05,-0.02,-0.02
732,51cf8561,23,6.5,25000000,1,0,0,0,0.0,0.77,0.46,60.0,0.77,0.46,0.0,0.0,22.5,0.15,0.0,0.0,0.06,0.06,0.09,-0.06,-0.06
733,028e70b9,19,0.1,8000000,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
734,6622454d,27,3.9,38000000,0,1,0,1,0.51,3.33,2.05,61.5,3.35,2.06,0.15,0.25,18.6,0.26,0.0,0.0,0.36,0.36,0.11,0.15,0.15
735,ce4246f5,25,5.0,32000000,1,0,0,0,0.0,0.2,0.2,100.0,0.2,0.2,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
736,adfbe1f5,23,4.3,2000000,0,1,0,1,0.0,1.86,0.0,0.0,1.86,0.0,0.0,,21.8,0.0,0.0,0.0,0.09,0.09,0.05,-0.09,-0.09
737,79300479,21,1.5,40000000,0,0,0,1,0.0,1.33,1.33,100.0,1.35,1.35,0.0,0.0,20.5,0.0,0.0,0.0,0.07,0.07,0.04,-0.07,-0.07
