Rk,Player,market value,id,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
Marcelo,603116a7,7500000,br BRA,DF,es Real Madrid,32,1988,1.8,97,122,79.5,1750,537,54,61,88.5,30,37,81.1,12,22,54.5,1,0.1,+0.9,3,8,8,1,14
Agustín Marchesín,853b7c48,9000000,ar ARG,GK,pt Porto,32,1988,9.3,221,387,57.1,7508,4810,32,32,100.0,82,84,97.6,106,270,39.3,0,0.0,0.0,0,1,0,0,0
Moussa Marega,05a84d52,10000000,ml MLI,FW,pt Porto,29,1991,8.2,75,120,62.5,1027,203,46,60,76.7,25,39,64.1,1,5,20.0,1,0.3,+0.7,2,2,2,0,7
José María Giménez,f0da930c,60000000,uy URU,DF,es Atlético Madrid,25,1995,3.7,204,222,91.9,4328,1506,66,70,94.3,104,109,95.4,32,41,78.0,0,0.0,0.0,0,20,0,0,11
Mariano,5c4dc0ff,10000000,do DOM,FW,es Real Madrid,26,1993,1.2,16,21,76.2,226,23,11,14,78.6,4,5,80.0,1,1,100.0,0,0.0,0.0,1,0,0,0,0
Guilherme Marinato,a3b0ed18,1000000,ru RUS,GK,ru Loko Moscow,34,1985,6.0,186,247,75.3,6037,4001,29,29,100.0,77,77,100.0,80,141,56.7,0,0.0,0.0,0,1,0,0,0
João Mário Lopes,82a39b66,4000000,pt POR,FWMF,pt Porto,20,2000,0.9,17,26,65.4,296,95,9,17,52.9,6,7,85.7,2,2,100.0,0,0.0,0.0,1,3,1,0,3
Yevgeni Markov,c864997f,700000,ru RUS,FW,ru Krasnodar,26,1994,0.0,1,2,50.0,14,4,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Marlos,9139bb12,5000000,ua UKR,MF,ua Shakhtar,32,1988,4.7,208,228,91.2,3625,753,95,100,95.0,91,94,96.8,17,26,65.4,0,0.1,-0.1,4,11,3,0,13
Marquinhos,d5f2f82b,75000000,br BRA,DFMF,fr Paris S-G,26,1994,9.1,511,577,88.6,10329,3628,173,186,93.0,251,266,94.4,80,109,73.4,0,0.0,0.0,1,44,4,1,44
Anthony Martial,8b788c01,45000000,fr FRA,FW,eng Manchester Utd,24,1995,4.7,124,154,80.5,1864,447,73,89,82.0,36,44,81.8,8,8,100.0,1,0.9,+0.1,4,11,4,1,13
Jonas Martin,468fdbad,2500000,fr FRA,MF,fr Rennes,30,1990,1.0,34,37,91.9,566,146,14,16,87.5,16,17,94.1,3,3,100.0,0,0.0,0.0,0,1,0,0,0
Javi Martínez,7f97771d,5000000,es ESP,MF,de Bayern Munich,31,1988,2.1,110,124,88.7,2049,327,45,51,88.2,44,47,93.6,17,21,81.0,2,0.1,+1.9,2,6,0,0,4
Lautaro Martínez,f7036e1c,80000000,ar ARG,FW,it Inter,22,1997,4.5,51,72,70.8,821,176,31,38,81.6,16,22,72.7,4,7,57.1,1,0.4,+0.6,5,8,2,0,8
Lisandro Martínez,bac46a10,23000000,ar ARG,DF,nl Ajax,22,1998,3.3,210,256,82.0,4310,1294,62,66,93.9,122,137,89.1,26,48,54.2,0,0.0,0.0,1,11,0,0,12
Toni Martínez,f3945e07,6000000,es ESP,FW,pt Porto,23,1997,1.1,16,21,76.2,198,33,11,12,91.7,3,5,60.0,0,0,,0,0.0,0.0,0,2,0,0,1
Alyaksandr Martynovich,675b0427,1200000,by BLR,DF,ru Krasnodar,32,1987,5.0,135,177,76.3,3259,1351,31,34,91.2,65,79,82.3,39,63,61.9,1,0.4,+0.6,1,7,0,0,6
Adam Marušić,d4535821,10000000,me MNE,DF,it Lazio,27,1992,8.0,248,289,85.8,4192,1469,133,151,88.1,86,97,88.7,27,35,77.1,1,0.7,+0.3,9,11,4,3,14
Giorgos Masouras,9d689a5b,6000000,gr GRE,MFFW,gr Olympiacos,26,1994,3.2,66,98,67.3,1090,276,36,47,76.6,24,33,72.7,6,13,46.2,0,0.5,-0.5,4,3,3,3,3
Clinton Mata,55abe554,10000000,ao ANG,DF,be Club Brugge,27,1992,5.9,307,373,82.3,5592,1570,134,150,89.3,141,155,91.0,30,54,55.6,0,0.1,-0.1,2,22,4,1,23
Juan Mata,29733c72,4000000,es ESP,FW,eng Manchester Utd,32,1988,0.7,27,29,93.1,346,41,19,19,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,1,1,0,0,0
Nemanja Matić,eb7822d7,8000000,rs SRB,MFDF,eng Manchester Utd,31,1988,2.5,189,212,89.2,3479,1076,72,79,91.1,95,103,92.2,19,26,73.1,0,0.0,0.0,0,23,0,0,23
Joël Matip,b217ef29,18000000,cm CMR,DF,eng Liverpool,28,1991,1.9,105,123,85.4,2666,678,17,22,77.3,59,62,95.2,28,38,73.7,0,0.0,0.0,0,9,0,0,8
Mykola Matviyenko,1adcf39e,11000000,ua UKR,DF,ua Shakhtar,24,1996,3.3,145,183,79.2,2636,774,50,56,89.3,81,90,90.0,13,28,46.4,0,0.2,-0.2,2,3,2,0,9
Eric Maxim Choupo-Moting,0e6bc38c,3500000,cm CMR,FW,de Bayern Munich,31,1989,4.3,53,65,81.5,744,74,28,34,82.4,19,21,90.5,2,3,66.7,0,0.3,-0.3,4,2,0,0,1
Maycon,005ca692,7000000,br BRA,MF,ua Shakhtar,23,1997,4.1,191,213,89.7,3942,821,69,73,94.5,86,95,90.5,34,42,81.0,1,0.7,+0.3,5,10,1,0,8
Noussair Mazraoui,b74277a0,17000000,ma MAR,DF,nl Ajax,22,1997,5.3,262,333,78.7,5088,2216,97,110,88.2,130,164,79.3,33,53,62.3,0,0.3,-0.3,3,27,4,2,44
Kylian Mbappé,42fd9c7f,160000000,fr FRA,FW,fr Paris S-G,21,1998,10.0,213,280,76.1,3127,663,119,144,82.6,79,102,77.5,9,12,75.0,3,3.5,-0.5,19,8,11,1,22
Chancel Mbemba,e76cb9cc,16000000,cd COD,DF,pt Porto,25,1994,10.3,320,367,87.2,7551,2301,73,80,91.3,155,169,91.7,88,107,82.2,0,0.0,0.0,1,12,2,0,24
Weston McKennie,01c3aff5,25000000,us USA,MF,it Juventus,21,1998,4.5,139,175,79.4,2180,425,79,91,86.8,50,62,80.6,7,12,58.3,0,0.2,-0.2,5,12,2,0,11
Scott McTominay,d93c2511,35000000,sct SCO,MF,eng Manchester Utd,23,1996,3.8,149,175,85.1,2768,735,67,71,94.4,62,74,83.8,20,26,76.9,0,0.1,-0.1,4,18,0,0,11
Brandon Mechele,0a6dbbf7,7000000,be BEL,DF,be Club Brugge,27,1993,2.0,47,54,87.0,1181,456,10,10,100.0,28,34,82.4,9,9,100.0,0,0.0,0.0,0,1,0,0,2
Arthur Melo,48b3dd60,40000000,br BRA,MF,it Juventus,23,1996,3.7,308,333,92.5,6352,1314,98,104,94.2,156,164,95.1,50,58,86.2,0,0.1,-0.1,2,38,3,0,25
Benjamin Mendy,5271c8f1,20000000,fr FRA,DF,eng Manchester City,26,1994,0.9,73,83,88.0,1207,439,37,39,94.9,32,36,88.9,4,7,57.1,0,0.1,-0.1,2,3,5,3,9
Edouard Mendy,33887998,25000000,sn SEN,GK,eng Chelsea,28,1992,12.0,296,371,79.8,8214,4547,56,56,100.0,141,144,97.9,93,164,56.7,0,0.0,0.0,0,0,0,0,0
Ferland Mendy,3cefcaef,50000000,fr FRA,DF,es Real Madrid,25,1995,10.7,615,691,89.0,9985,2540,323,336,96.1,229,253,90.5,46,68,67.6,0,1.1,-1.1,8,27,6,2,20
Lionel Messi,d70ce98e,80000000,ar ARG,FWMF,es Barcelona,33,1987,6.0,404,467,86.5,6444,1868,223,245,91.0,140,153,91.5,33,54,61.1,2,2.7,-0.7,24,45,30,4,64
Thomas Meunier,e162b013,12000000,be BEL,DF,de Dortmund,28,1991,3.9,226,274,82.5,3928,1192,119,126,94.4,81,98,82.7,23,38,60.5,1,0.9,+0.1,4,17,6,1,17
Simon Mignolet,d436eb94,8000000,be BEL,GK,be Club Brugge,32,1988,5.0,171,231,74.0,5438,3046,17,17,100.0,73,74,98.6,79,137,57.7,0,0.0,0.0,0,5,0,0,1
Sergej Milinković-Savić,4e6dbac4,70000000,rs SRB,MF,it Lazio,25,1995,6.5,305,382,79.8,6269,1386,141,164,86.0,104,123,84.6,57,80,71.3,0,0.7,-0.7,7,32,3,1,33
Éder Militão,2784f898,40000000,br BRA,DF,es Real Madrid,22,1998,5.3,290,326,89.0,6119,1495,87,94,92.6,147,155,94.8,53,73,72.6,1,0.3,+0.7,2,17,2,2,7
James Milner,2f90f6b8,3000000,eng ENG,MF,eng Liverpool,34,1986,4.0,197,242,81.4,3830,1243,86,99,86.9,76,86,88.4,33,48,68.8,0,0.2,-0.2,2,21,6,1,23
Takumi Minamino,f833a830,12000000,jp JPN,MFFW,eng Liverpool,25,1995,2.1,57,72,79.2,886,159,35,42,83.3,17,22,77.3,4,5,80.0,0,0.2,-0.2,2,1,3,1,5
Óscar Mingueza,056269d7,15000000,es ESP,DF,es Barcelona,21,1999,2.7,206,225,91.6,3586,1212,90,95,94.7,97,103,94.2,17,22,77.3,1,0.0,+1.0,0,15,0,0,9
Aleksei Miranchuk,a9aa0d1d,15000000,ru RUS,FWMF,it Atalanta,24,1995,0.3,11,18,61.1,225,35,5,8,62.5,4,5,80.0,2,4,50.0,0,0.0,0.0,0,4,0,0,1
Anton Miranchuk,807e869a,12000000,ru RUS,MF,ru Loko Moscow,24,1995,5.1,113,178,63.5,1986,792,55,69,79.7,40,61,65.6,15,38,39.5,0,1.0,-1.0,9,9,6,2,19
Luka Modrić,6025fab1,10000000,hr CRO,MF,es Real Madrid,34,1985,10.1,780,875,89.1,14746,4063,333,354,94.1,307,334,91.9,120,157,76.4,3,1.7,+1.3,17,87,17,4,70
Kudus Mohammed,b62878a5,15000000,gh GHA,FW,nl Ajax,19,2000,0.1,1,1,100.0,18,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Johan Mojica,608f2092,2000000,co COL,DF,it Atalanta,27,1992,1.1,45,54,83.3,619,229,28,30,93.3,14,16,87.5,2,6,33.3,0,0.0,0.0,0,3,1,1,4
Júnior Moraes,c43e5e7e,2000000,ua UKR,FW,ua Shakhtar,33,1987,1.8,29,36,80.6,457,34,15,21,71.4,11,12,91.7,2,2,100.0,0,0.0,0.0,1,1,0,0,1
Álvaro Morata,129af0db,45000000,es ESP,FW,it Juventus,27,1992,6.6,124,169,73.4,2120,325,59,78,75.6,42,54,77.8,15,22,68.2,1,1.3,-0.3,10,6,6,2,8
Mateu Morey,5fd5e542,7000000,es ESP,DF,de Dortmund,20,2000,5.0,195,238,81.9,3689,989,71,82,86.6,95,104,91.3,27,42,64.3,0,0.0,0.0,1,4,3,0,16
Ilaix Moriba,f4c69aa6,25000000,gn GUI,MF,es Barcelona,17,2003,0.1,17,18,94.4,224,47,10,10,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,1,1,0,1
Andrei Mostovoy,dfb50e5c,3000000,ru RUS,FWDF,ru Zenit,22,1997,2.2,64,86,74.4,960,117,36,43,83.7,24,30,80.0,2,8,25.0,0,0.1,-0.1,1,1,2,1,4
Youssoufa Moukoko,6ce43701,18000000,de GER,FW,de Dortmund,15,2004,0.4,4,6,66.7,37,1,4,5,80.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,1,0,1
Mason Mount,9674002f,75000000,eng ENG,MFFW,eng Chelsea,21,1999,8.4,285,350,81.4,4713,1314,153,169,90.5,103,123,83.7,27,45,60.0,2,2.3,-0.3,12,39,11,1,31
Maksim Mukhin,90463dba,2500000,ru RUS,MF,ru Loko Moscow,18,2001,0.5,22,24,91.7,403,141,10,11,90.9,9,10,90.0,2,2,100.0,0,0.0,0.0,0,2,0,0,4
Nordi Mukiele,ac73ec79,25000000,fr FRA,DF,de RB Leipzig,22,1997,6.1,315,425,74.1,6095,2552,126,145,86.9,146,187,78.1,39,72,54.2,0,1.1,-1.1,8,17,9,4,22
Thomas Müller,3c6089ab,30000000,de GER,MFFW,de Bayern Munich,30,1989,7.0,239,334,71.6,4019,1044,125,158,79.1,80,105,76.2,24,43,55.8,2,2.5,-0.5,14,21,13,4,29
Luis Muriel,eb2fe5b6,30000000,co COL,FW,it Atalanta,29,1991,3.9,93,145,64.1,1598,338,48,59,81.4,36,52,69.2,7,22,31.8,0,0.8,-0.8,5,9,5,1,12
Vedat Muriqi,0cadc46d,9000000,xk KVX,FW,it Lazio,26,1994,2.0,39,65,60.0,676,115,17,27,63.0,14,25,56.0,6,9,66.7,0,0.2,-0.2,3,3,0,0,4
Mateo Musacchio,91899ca8,2000000,ar ARG,DF,it Lazio,29,1990,0.3,10,12,83.3,160,71,3,3,100.0,7,9,77.8,0,0,,0,0.0,0.0,0,0,0,0,1
Leon Musayev,dca7b0fb,800000,ru RUS,DFMF,ru Zenit,21,1999,0.6,25,30,83.3,511,179,10,11,90.9,12,14,85.7,3,5,60.0,0,0.0,0.0,0,4,1,0,5
Jamal Musiala,2c0558b8,38000000,de GER,MF,de Bayern Munich,17,2003,2.6,92,103,89.3,1298,294,55,61,90.2,29,31,93.5,4,5,80.0,0,0.1,-0.1,1,6,2,0,5
Enock Mwepu,1d5cab82,13000000,zm ZAM,MFFW,at RB Salzburg,22,1998,5.8,212,286,74.1,3385,1088,106,131,80.9,87,117,74.4,13,22,59.1,0,1.3,-1.3,9,18,7,1,23
Vitaliy Mykolenko,30d4a2e5,17000000,ua UKR,DF,ua Dynamo Kyiv,21,1999,3.9,191,241,79.3,3669,1260,73,84,86.9,91,109,83.5,26,44,59.1,0,0.1,-0.1,2,16,0,0,19
Joakim Mæhle,c459a650,13000000,dk DEN,DFMF,it Atalanta,23,1997,1.9,58,71,81.7,957,408,31,32,96.9,22,28,78.6,5,8,62.5,0,0.0,0.0,1,3,3,2,7
Nacho,2946f9a1,10000000,es ESP,DF,es Real Madrid,30,1990,8.0,407,462,88.1,7377,2132,175,187,93.6,181,195,92.8,47,70,67.1,0,0.0,0.0,0,29,0,0,16
Yuto Nagatomo,4b6960d2,800000,jp JPN,DFMF,fr Marseille,33,1986,1.1,40,44,90.9,760,298,16,17,94.1,19,20,95.0,4,4,100.0,0,0.0,0.0,0,2,1,0,5
Radja Nainggolan,1f9328da,5000000,be BEL,MF,it Inter,32,1988,0.0,5,6,83.3,77,5,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,0
Shoya Nakajima,be60b6f4,3500000,jp JPN,FWMF,pt Porto,25,1994,0.8,12,19,63.2,201,74,7,8,87.5,5,9,55.6,0,2,0.0,0,0.0,0.0,0,3,2,0,4
Jesús Navas,3f10bd22,3000000,es ESP,DF,es Sevilla,34,1985,5.1,321,412,77.9,6346,1864,148,162,91.4,114,142,80.3,56,92,60.9,0,0.9,-0.9,10,19,21,13,32
Keylor Navas,ecada4fc,12000000,cr CRC,GK,fr Paris S-G,33,1986,12.0,334,441,75.7,9343,5109,48,48,100.0,186,189,98.4,99,202,49.0,0,0.0,0.0,0,1,0,0,0
Loum Ndiaye,bcfc4473,2500000,sn SEN,MF,pt Porto,23,1996,0.1,3,3,100.0,46,25,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
David Neres,4f1e6a0b,27000000,br BRA,FW,nl Ajax,23,1997,3.4,105,137,76.6,1557,397,77,95,81.1,19,27,70.4,9,12,75.0,0,2.5,-2.5,8,6,6,2,10
Ruslan Neshcheret,0880e10b,1000000,ua UKR,GK,ua Dynamo Kyiv,18,2002,1.0,36,39,92.3,975,501,6,6,100.0,18,18,100.0,12,15,80.0,0,0.0,0.0,0,0,0,0,0
Neto,a9dc785c,6000000,br BRA,GK,es Barcelona,31,1989,3.0,77,92,83.7,1829,923,25,25,100.0,35,35,100.0,16,31,51.6,0,0.0,0.0,0,0,0,0,0
Manuel Neuer,8778c910,18000000,de GER,GK,de Bayern Munich,34,1986,8.0,278,314,88.5,7686,4230,37,37,100.0,138,140,98.6,103,137,75.2,0,0.1,-0.1,1,2,1,0,1
Florian Neuhaus,36a59ba4,35000000,de GER,MF,de M'Gladbach,23,1997,7.8,378,448,84.4,7250,2237,153,165,92.7,167,186,89.8,53,78,67.9,1,1.7,-0.7,9,30,5,0,34
Neymar,69384e5d,100000000,br BRA,FWMF,fr Paris S-G,28,1992,8.3,314,410,76.6,5462,1815,162,183,88.5,101,136,74.3,41,72,56.9,2,1.9,+0.1,18,34,19,1,45
Tokmac Nguen,36a79857,2800000,no NOR,FWMF,hu Ferencváros,26,1993,5.1,77,95,81.1,1392,220,36,43,83.7,29,32,90.6,10,11,90.9,1,0.6,+0.4,9,8,4,0,6
M'Baye Niang,2054d037,4500000,sn SEN,FW,fr Rennes,25,1994,1.1,18,23,78.3,214,0,8,9,88.9,6,7,85.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Saúl Ñíguez,c14bc029,40000000,es ESP,MF,es Atlético Madrid,25,1994,5.1,225,264,85.2,3836,876,115,135,85.2,86,93,92.5,23,29,79.3,0,0.0,0.0,0,15,3,1,19
Rasmus Nissen,39769cff,8500000,dk DEN,DF,at RB Salzburg,23,1997,5.0,207,281,73.7,3281,1393,108,120,90.0,80,108,74.1,15,41,36.6,1,0.5,+0.5,3,14,4,1,22
Christopher Nkunku,7c56da38,43000000,fr FRA,MFFW,de RB Leipzig,22,1997,6.5,244,318,76.7,4054,1167,134,160,83.8,74,89,83.1,29,51,56.9,1,1.7,-0.7,18,11,16,4,23
Alexander Nübel,afb0c500,6000000,de GER,GK,de Bayern Munich,23,1996,2.0,70,81,86.4,1535,738,14,14,100.0,44,45,97.8,12,21,57.1,0,0.0,0.0,0,0,0,0,0
Gerzino Nyamsi,6043997c,3500000,fr FRA,DF,fr Rennes,23,1997,2.0,119,133,89.5,2482,756,33,39,84.6,58,62,93.5,25,29,86.2,0,0.0,0.0,0,4,0,0,6
Steven Nzonzi,c7526c18,8000000,fr FRA,MF,fr Rennes,31,1988,4.7,314,343,91.5,6060,1298,127,137,92.7,134,144,93.1,46,50,92.0,0,0.0,0.0,2,32,0,0,18
Jan Oblak,ee8508c0,70000000,si SVN,GK,es Atlético Madrid,27,1993,8.0,124,205,60.5,4225,2849,18,19,94.7,45,46,97.8,61,140,43.6,0,0.0,0.0,0,0,0,0,0
Lucas Ocampos,a08b974a,40000000,ar ARG,FWDF,es Sevilla,26,1994,5.0,147,210,70.0,2624,626,72,85,84.7,50,69,72.5,20,33,60.6,0,0.6,-0.6,6,8,8,2,19
Álvaro Odriozola,1d1691ad,10000000,es ESP,DF,es Real Madrid,24,1995,0.4,12,14,85.7,229,55,6,6,100.0,3,4,75.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0
Noah Okafor,ca607d59,6500000,ch SUI,FWMF,at RB Salzburg,20,2000,0.6,22,28,78.6,369,30,13,16,81.3,6,7,85.7,2,3,66.7,0,0.0,0.0,1,2,1,0,1
David Okereke,d125f22f,2800000,ng NGA,MFFW,be Club Brugge,22,1997,0.3,8,10,80.0,118,29,3,4,75.0,5,6,83.3,0,0,,0,0.0,0.0,0,0,0,0,0
Masaya Okugawa,63b9cc6d,2500000,jp JPN,MFFW,at RB Salzburg,24,1996,0.5,6,7,85.7,106,30,4,4,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0,2,0,0,1
Sérgio Oliveira,947e036f,19000000,pt POR,MF,pt Porto,28,1992,8.2,262,363,72.2,4930,1328,127,142,89.4,88,116,75.9,41,88,46.6,0,0.6,-0.6,9,22,6,0,22
Dani Olmo,ae44e8e2,45000000,es ESP,FWMF,de RB Leipzig,22,1998,6.5,208,266,78.2,3334,1171,111,127,87.4,68,86,79.1,19,32,59.4,0,0.7,-0.7,10,13,16,1,35
Kristoffer Olsson,fa73ccc7,3500000,se SWE,MFFW,ru Krasnodar,25,1995,4.5,157,201,78.1,2757,969,68,78,87.2,67,80,83.8,19,33,57.6,1,0.8,+0.2,7,14,6,0,20
André Onana,e9c0c1b2,30000000,cm CMR,GK,nl Ajax,24,1996,6.0,247,313,78.9,6896,3799,54,54,100.0,99,100,99.0,94,158,59.5,0,0.0,0.0,0,2,0,0,0
Jérôme Onguéné,e81f0356,3500000,cm CMR,DF,at RB Salzburg,22,1997,0.5,28,35,80.0,570,160,8,9,88.9,14,19,73.7,5,6,83.3,0,0.0,0.0,0,0,0,0,1
Frank Onyeka,2944f86f,6000000,ng NGA,MF,dk Midtjylland,22,1998,5.6,155,182,85.2,3027,697,68,77,88.3,59,68,86.8,28,34,82.4,0,0.1,-0.1,2,11,4,1,14
Willi Orban,20030c06,16000000,hu HUN,DF,de RB Leipzig,27,1992,3.6,163,191,85.3,3127,1058,61,69,88.4,82,94,87.2,18,26,69.2,0,0.0,0.0,0,14,1,0,11
Divock Origi,43a166b4,12000000,be BEL,FW,eng Liverpool,25,1995,2.3,45,56,80.4,703,131,25,30,83.3,16,19,84.2,4,5,80.0,1,0.7,+0.3,2,1,3,2,2
Otávio,28b1f3ce,24000000,pt POR,MFFW,pt Porto,25,1995,7.8,258,350,73.7,4711,1854,134,153,87.6,78,106,73.6,37,70,52.9,0,0.8,-0.8,10,34,12,0,37
Alex Oxlade-Chamberlain,38c7feef,18000000,eng ENG,MFFW,eng Liverpool,26,1993,0.3,15,20,75.0,350,78,4,5,80.0,8,9,88.9,3,6,50.0,0,0.0,0.0,0,4,0,0,2
Berkay Özcan,31114001,3500000,tr TUR,MF,tr Başakşehir,22,1998,4.9,200,219,91.3,3875,546,76,81,93.8,84,90,93.3,33,40,82.5,0,0.1,-0.1,2,9,1,0,2
Magomed Ozdoyev,3ef0af0d,5000000,ru RUS,MF,ru Zenit,27,1992,3.5,122,154,79.2,2617,689,41,53,77.4,50,60,83.3,27,33,81.8,0,0.0,0.0,1,7,5,1,12
Cole Palmer,dc7f8a28,500000,eng ENG,MF,eng Manchester City,18,2002,0.1,5,5,100.0,62,3,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Emerson Palmieri,e0bc6fdc,12000000,it ITA,DF,eng Chelsea,25,1994,2.4,119,151,78.8,1762,614,72,78,92.3,39,49,79.6,6,19,31.6,0,0.4,-0.4,6,1,4,3,6
Kaio Pantaleão,a9be27f2,1800000,br BRA,DF,ru Krasnodar,24,1995,5.8,158,206,76.7,3605,1163,40,50,80.0,77,86,89.5,40,63,63.5,0,0.0,0.0,1,11,0,0,10
Leandro Paredes,dff153a4,20000000,ar ARG,MF,fr Paris S-G,26,1994,7.4,421,464,90.7,7519,2353,189,202,93.6,186,193,96.4,42,60,70.0,1,0.5,+0.5,2,22,4,0,24
Marco Parolo,ed5886d2,1000000,it ITA,MFDF,it Lazio,35,1985,2.7,88,100,88.0,1615,587,40,45,88.9,35,37,94.6,11,15,73.3,0,0.0,0.0,1,4,0,0,7
Mario Pašalić,e599253a,23000000,hr CRO,MF,it Atalanta,25,1995,3.1,89,118,75.4,1576,455,37,45,82.2,41,51,80.4,9,13,69.2,1,1.1,-0.1,4,10,3,0,10
Felix Passlack,5c899683,2500000,de GER,DFFW,de Dortmund,22,1998,1.3,62,74,83.8,983,298,34,36,94.4,21,24,87.5,5,9,55.6,0,0.0,0.0,0,2,2,0,4
Alfonso Pastor,14e05913,250000,es ESP,GK,es Sevilla,19,2000,1.0,23,31,74.2,519,213,6,6,100.0,11,11,100.0,5,13,38.5,0,0.0,0.0,0,0,0,0,0
Patric,f7223718,6500000,es ESP,DF,it Lazio,27,1993,4.7,219,260,84.2,4493,1536,72,78,92.3,106,115,92.2,37,61,60.7,0,0.1,-0.1,1,12,3,1,12
Alan Patrick,00672021,8000000,br BRA,MF,ua Shakhtar,29,1991,1.8,93,113,82.3,1666,413,41,47,87.2,42,49,85.7,10,15,66.7,0,0.0,0.0,0,13,0,0,7
Giuliano de Paula,ab1b205d,3100000,br BRA,MFFW,tr Başakşehir,30,1990,0.9,46,55,83.6,689,233,22,25,88.0,22,23,95.7,1,6,16.7,0,0.0,0.0,0,2,1,0,4
Paulinho,f3fa599d,1500000,br BRA,DF,dk Midtjylland,25,1995,5.3,181,258,70.2,2954,1655,98,116,84.5,61,85,71.8,18,37,48.6,0,0.1,-0.1,1,23,3,2,21
Benjamin Pavard,45a03961,35000000,fr FRA,DF,de Bayern Munich,24,1996,6.3,355,436,81.4,6462,1970,155,175,88.6,152,185,82.2,41,62,66.1,2,0.5,+1.5,4,22,6,5,26
Dimitri Payet,58ae47b2,5000000,fr FRA,FWMF,fr Marseille,33,1987,3.8,128,183,69.9,2294,559,66,84,78.6,43,53,81.1,17,40,42.5,0,0.9,-0.9,12,5,5,3,6
Pedri,0d9b2d31,70000000,es ESP,MFFW,es Barcelona,17,2002,5.5,292,334,87.4,4897,844,151,167,90.4,103,113,91.2,30,37,81.1,1,0.3,+0.7,3,20,11,0,25
Timothee Pembele,f8ce97ca,4000000,fr FRA,DF,fr Paris S-G,17,2002,0.1,6,8,75.0,94,28,3,5,60.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
Carlos de Pena,6b915aa1,3500000,uy URU,MFFW,ua Dynamo Kyiv,28,1992,3.6,82,132,62.1,1266,321,49,63,77.8,28,42,66.7,5,16,31.3,0,0.2,-0.2,3,3,2,1,7
Pepe,c906ce0f,1000000,pt POR,DF,pt Porto,37,1983,6.3,210,259,81.1,4877,1364,51,57,89.5,114,123,92.7,43,74,58.1,0,0.2,-0.2,2,8,0,0,8
Andreas Pereira,6639e500,8000000,br BRA,FWMF,it Lazio,24,1996,1.5,53,73,72.6,991,330,25,33,75.8,19,24,79.2,9,15,60.0,1,0.5,+0.5,4,5,2,1,5
Danilo Pereira,8fd9996f,20000000,pt POR,DFMF,fr Paris S-G,28,1991,8.7,389,431,90.3,7923,2031,130,136,95.6,195,207,94.2,60,80,75.0,0,0.1,-0.1,1,15,1,0,10
Ivan Perišić,6fe90922,10000000,hr CRO,FWDF,it Inter,31,1989,2.7,75,114,65.8,1398,377,31,37,83.8,28,39,71.8,12,27,44.4,0,0.4,-0.4,4,4,3,2,6
Matteo Pessina,780e3631,20000000,it ITA,MF,it Atalanta,23,1997,5.4,245,287,85.4,4169,986,123,137,89.8,90,103,87.4,27,32,84.4,0,0.2,-0.2,2,16,2,0,17
Sergei Petrov,17145c90,3500000,ru RUS,DF,ru Krasnodar,29,1991,0.8,21,26,80.8,362,153,10,12,83.3,9,10,90.0,2,3,66.7,0,0.5,-0.5,1,0,0,0,5
Luca Pfeiffer,83e1f40e,500000,de GER,FWMF,dk Midtjylland,23,1996,0.2,4,9,44.4,46,19,2,4,50.0,1,4,25.0,0,0,,0,0.0,0.0,0,2,0,0,1
Nathaniel Phillips,515ebe8d,8000000,eng ENG,DF,eng Liverpool,23,1997,3.0,147,167,88.0,2926,1125,53,57,93.0,74,78,94.9,20,31,64.5,0,0.0,0.0,0,14,1,0,20
Andrea Pinamonti,08aa9cd1,12000000,it ITA,DF,it Inter,21,1999,0.1,2,2,100.0,41,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Gerard Piqué,adfc9123,10000000,es ESP,DF,es Barcelona,33,1987,2.6,195,199,98.0,4207,1108,49,49,100.0,113,116,97.4,30,31,96.8,0,0.1,-0.1,2,17,0,0,12
Łukasz Piszczek,fe2db476,22000000,pl POL,DF,de Dortmund,35,1985,2.5,166,190,87.4,3535,1010,53,60,88.3,87,94,92.6,26,34,76.5,0,0.0,0.0,0,22,0,0,15
Miralem Pjanić,ad6df2d5,750000,ba BIH,MF,es Barcelona,30,1990,5.5,553,603,91.7,8953,2170,292,309,94.5,208,223,93.3,41,56,73.2,0,0.4,-0.4,8,66,8,0,43
