Rk,Player,market value,id,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Romain Del Castillo,0be95d34,4500000,fr FRA,FWMF,fr Rennes,24,1996,1.5,0,1,0,0.0,0.68,0.00,0.00,,19.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Thomas Delaney,fe641c1a,15000000,dk DEN,MFDF,de Dortmund,28,1991,4.8,0,3,1,33.3,0.63,0.21,0.00,0.00,14.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Simon Deli,6b6cbca4,4300000,ci CIV,DF,be Club Brugge,28,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Moussa Dembélé,e7986081,20000000,fr FRA,FW,es Atlético Madrid,24,1996,0.5,0,1,0,0.0,1.91,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Ousmane Dembélé,b19db005,50000000,fr FRA,FW,es Barcelona,23,1997,4.2,3,20,11,55.0,4.71,2.59,0.10,0.18,18.6,0,1,1,3.0,2.2,0.11,0.0,-0.2
Merih Demiral,e3cceee6,28000000,tr TUR,DF,it Juventus,22,1998,4.4,0,2,1,50.0,0.45,0.23,0.00,0.00,10.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Emmanuel Dennis,2c44a35d,5000000,ng NGA,FWMF,be Club Brugge,22,1997,3.8,1,5,3,60.0,1.32,0.79,0.20,0.33,12.8,0,0,0,0.9,0.9,0.18,+0.1,+0.1
Dentinho,85686f86,1500000,br BRA,FW,ua Shakhtar,31,1989,1.8,1,1,1,100.0,0.55,0.55,1.00,1.00,9.1,0,0,0,0.5,0.5,0.55,+0.5,+0.5
Fabio Depaoli,d97f2e8d,3500000,it ITA,DF,it Atalanta,23,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergiño Dest,5976f83e,30000000,us USA,DF,es Barcelona,19,2000,6.5,1,5,2,40.0,0.77,0.31,0.20,0.50,19.1,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Ángel Di María,19cda00b,20000000,ar ARG,FWMF,fr Paris S-G,32,1988,7.7,1,22,4,18.2,2.87,0.52,0.05,0.25,20.7,2,0,1,2.6,1.9,0.09,-1.6,-0.9
Abdou Diallo,fc62f087,25000000,sn SEN,DF,fr Paris S-G,24,1996,5.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Amad Diallo,9dc96f10,18000000,ci CIV,FW,it Atalanta,18,2002,0.3,0,3,2,66.7,11.74,7.83,0.00,0.00,14.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Rúben Dias,31c69ef1,75000000,pt POR,DF,eng Manchester City,23,1997,10.8,0,4,0,0.0,0.37,0.00,0.00,,6.8,0,0,0,1.0,1.0,0.25,-1.0,-1.0
Krepin Diatta,8104e41e,18000000,sn SEN,MFDF,be Club Brugge,21,1999,4.6,0,5,1,20.0,1.09,0.22,0.00,0.00,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Luis Díaz,4a1a9578,18000000,co COL,FWMF,pt Porto,23,1997,5.0,2,5,2,40.0,1.00,0.40,0.40,1.00,18.5,0,0,0,0.4,0.4,0.08,+1.6,+1.6
Dénes Dibusz,4030c7ae,2500000,hu HUN,GK,hu Ferencváros,29,1990,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Berat Djimsiti,6eee05f1,22000000,al ALB,DF,it Atalanta,27,1993,8.0,0,3,1,33.3,0.37,0.12,0.00,0.00,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Dodô,b5f7d10b,20000000,br BRA,DF,ua Shakhtar,21,1998,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,25.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Jeremy Doku,fffea3e5,22000000,be BEL,FWMF,fr Rennes,18,2002,4.5,0,8,5,62.5,1.80,1.12,0.00,0.00,16.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Thomas Doyle,5526deb1,1000000,eng ENG,MF,eng Manchester City,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mohamed Dräger,8954fddc,1000000,tn TUN,DF,gr Olympiacos,24,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Radu Drăgușin,620922ed,3000000,ro ROU,DF,it Juventus,18,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julian Draxler,1a992676,20000000,de GER,FWMF,fr Paris S-G,26,1993,3.0,0,2,0,0.0,0.67,0.00,0.00,,21.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Anders Dreyer,c6486b01,6000000,dk DEN,FWMF,dk Midtjylland,22,1998,5.5,1,13,5,38.5,2.38,0.92,0.08,0.20,18.2,1,0,0,1.3,1.3,0.10,-0.3,-0.3
Sebastián Driussi,60e86875,7500000,ar ARG,MFFW,ru Zenit,24,1996,3.1,1,10,3,30.0,3.21,0.96,0.10,0.33,20.6,0,0,0,0.8,0.8,0.08,+0.2,+0.2
Hugo Duro,37e103f8,5000000,es ESP,FW,es Real Madrid,20,1999,0.2,0,1,0,0.0,6.00,0.00,0.00,,23.5,0,0,0,0.0,0.0,0.04,0.0,0.0
Lasha Dvali,303636d2,900000,ge GEO,DF,hu Ferencváros,25,1995,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Paulo Dybala,e0921a4f,50000000,ar ARG,MFFW,it Juventus,26,1993,2.4,1,9,4,44.4,3.75,1.67,0.11,0.25,19.3,1,0,0,1.5,1.5,0.17,-0.5,-0.5
Artem Dzyuba,448a3608,11000000,ru RUS,FW,ru Zenit,31,1988,3.8,1,4,2,50.0,1.04,0.52,0.25,0.50,10.8,0,0,0,0.5,0.5,0.13,+0.5,+0.5
Éder,f0fc9d0e,700000,pt POR,FW,ru Loko Moscow,32,1987,2.8,1,2,1,50.0,0.73,0.36,0.50,1.00,21.0,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Ederson,3bb7b8b4,50000000,br BRA,GK,eng Manchester City,26,1993,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jurgen Ekkelenkamp,73d6a176,3200000,nl NED,MF,nl Ajax,20,2000,1.0,0,2,0,0.0,1.98,0.00,0.00,,15.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Nico Elvedi,48035304,28000000,ch SUI,DF,de M'Gladbach,23,1996,6.9,1,2,1,50.0,0.29,0.15,0.50,1.00,6.0,0,0,0,0.2,0.2,0.12,+0.8,+0.8
Breel Embolo,0b4f388a,16000000,ch SUI,FWMF,de M'Gladbach,23,1997,3.3,1,8,3,37.5,2.39,0.90,0.13,0.33,13.7,0,0,0,1.5,1.5,0.19,-0.5,-0.5
Youssef En-Nesyri,04e17fd5,40000000,ma MAR,FW,es Sevilla,23,1997,4.3,6,15,9,60.0,3.48,2.09,0.33,0.56,15.1,0,1,1,2.6,1.9,0.12,+3.4,+3.1
Alexandru Epureanu,58dda688,350000,md MDA,DF,tr Başakşehir,33,1986,4.5,0,1,0,0.0,0.22,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Christian Eriksen,980522ec,40000000,dk DEN,MFFW,it Inter,28,1992,1.1,0,6,2,33.3,5.35,1.78,0.00,0.00,23.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Aleksandr Erokhin,1c78737d,2500000,ru RUS,MFFW,ru Zenit,30,1989,3.0,1,3,1,33.3,1.00,0.33,0.33,1.00,12.7,0,0,0,0.6,0.6,0.21,+0.4,+0.4
Gonzalo Escalante,3f79a1c8,3200000,ar ARG,MF,it Lazio,27,1993,1.6,0,1,0,0.0,0.61,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Sergio Escudero,b0616e3d,2500000,es ESP,DF,es Sevilla,30,1989,2.0,0,3,0,0.0,1.48,0.00,0.00,,18.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Evander,4352d221,6000000,br BRA,MF,dk Midtjylland,22,1998,1.7,0,7,2,28.6,4.20,1.20,0.00,0.00,21.0,1,0,0,0.6,0.6,0.08,-0.6,-0.6
Evanilson,6f3cc2fe,7500000,br BRA,FW,pt Porto,20,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabinho,7f3b388c,60000000,br BRA,DFMF,eng Liverpool,26,1993,6.2,0,1,1,100.0,0.16,0.16,0.00,0.00,7.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Mohamed Fares,b7a5bc86,5500000,dz ALG,DF,it Lazio,24,1996,3.8,0,4,0,0.0,1.06,0.00,0.00,,23.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Ansu Fati,0ba976e4,60000000,es ESP,FW,es Barcelona,17,2002,1.8,1,9,6,66.7,5.06,3.38,0.11,0.17,13.0,0,0,0,0.9,0.9,0.10,+0.1,+0.1
Felipe,51a3c4c8,12000000,br BRA,DF,es Atlético Madrid,31,1989,4.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luiz Felipe,15d0c248,18000000,br BRA,DF,it Lazio,23,1997,2.0,0,1,0,0.0,0.51,0.00,0.00,,3.6,0,0,0,0.1,0.1,0.13,-0.1,-0.1
João Félix,8aafd64f,80000000,pt POR,FWMF,es Atlético Madrid,20,1999,7.8,3,27,13,48.1,3.45,1.66,0.11,0.23,15.5,1,0,0,3.5,3.5,0.13,-0.5,-0.5
Bruno Fernandes,507c7bdf,90000000,pt POR,MF,eng Manchester Utd,25,1994,4.9,4,19,9,47.4,3.90,1.85,0.11,0.22,21.9,3,2,2,3.6,2.1,0.11,+0.4,-0.1
Matheus Fernandes,f76fdcd2,1500000,br BRA,MF,es Barcelona,22,1998,0.2,0,1,0,0.0,5.00,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Carlos Fernández,e08647d6,9000000,es ESP,FW,es Sevilla,24,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fernandinho,101da2b5,2000000,br BRA,MF,eng Manchester City,35,1985,3.8,0,1,0,0.0,0.26,0.00,0.00,,13.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Fernando,41f32541,4000000,br BRA,MFDF,es Sevilla,33,1987,5.5,0,4,0,0.0,0.73,0.00,0.00,,32.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Fernando,d9d43555,2500000,br BRA,FW,ua Shakhtar,21,1999,0.4,0,2,0,0.0,4.74,0.00,0.00,,16.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Roberto Firmino,4c370d81,50000000,br BRA,FW,eng Liverpool,28,1991,3.7,0,12,3,25.0,3.27,0.82,0.00,0.00,11.6,0,0,0,1.9,1.9,0.16,-1.9,-1.9
Junior Firpo,24f59bb2,8000000,es ESP,DF,es Barcelona,23,1996,2.9,0,1,0,0.0,0.35,0.00,0.00,,9.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Alessandro Florenzi,e288d4b3,13000000,it ITA,DF,fr Paris S-G,29,1991,9.0,0,4,1,25.0,0.45,0.11,0.00,0.00,20.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Phil Foden,ed1e53f3,80000000,eng ENG,FWMF,eng Manchester City,20,2000,11.8,3,33,17,51.5,2.79,1.44,0.09,0.18,16.6,1,0,0,3.7,3.7,0.11,-0.7,-0.7
Emil Forsberg,9a2e0ccc,20000000,se SWE,MFFW,de RB Leipzig,28,1991,5.1,1,14,2,14.3,2.73,0.39,0.00,0.00,14.2,0,1,1,2.7,1.9,0.14,-1.7,-1.9
Kostas Fortounis,715e5b0e,8000000,gr GRE,FWMF,gr Olympiacos,27,1992,3.2,0,3,0,0.0,0.94,0.00,0.00,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Timothy Fosu-Mensah,a9142dc3,4000000,nl NED,DF,eng Manchester Utd,22,1998,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gianluca Frabotta,d80b1835,2500000,it ITA,DF,it Juventus,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lassina Franck Traoré,f620b04f,6500000,bf BFA,FW,nl Ajax,19,2001,2.2,1,5,1,20.0,2.27,0.45,0.20,1.00,12.3,0,0,0,1.4,1.4,0.29,-0.4,-0.4
Fred,b853e0ad,22000000,br BRA,MF,eng Manchester Utd,27,1993,3.8,0,3,1,33.3,0.80,0.27,0.00,0.00,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Remo Freuler,98d2c2c4,25000000,ch SUI,MFFW,it Atalanta,28,1992,5.8,0,4,1,25.0,0.69,0.17,0.00,0.00,21.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Abraham Frimpong,1c90cd29,500000,gh GHA,DF,hu Ferencváros,27,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roberto Gagliardini,ce30bfc8,15000000,it ITA,MF,it Inter,26,1994,2.8,0,2,0,0.0,0.71,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Idrissa Gana Gueye,72c812f3,15000000,sn SEN,MF,fr Paris S-G,30,1989,5.4,0,2,0,0.0,0.37,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Eric García,2bed3eab,20000000,es ESP,DF,eng Manchester City,19,2001,2.3,0,2,1,50.0,0.87,0.43,0.00,0.00,7.5,0,0,0,0.6,0.6,0.31,-0.6,-0.6
Yuri Gazinskiy,ecb68eea,4000000,ru RUS,MF,ru Krasnodar,31,1989,4.2,0,2,0,0.0,0.48,0.00,0.00,,14.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Yann Gboho,6be41a31,4500000,fr FRA,MF,fr Rennes,19,2001,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
David de Gea,7ba6d84e,18000000,es ESP,GK,eng Manchester Utd,29,1990,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valère Germain,ea0ff634,3000000,fr FRA,FWMF,fr Marseille,30,1990,2.2,0,5,1,20.0,2.24,0.45,0.00,0.00,14.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Billy Gilmour,df10e27c,10000000,sct SCO,MF,eng Chelsea,19,2001,1.1,0,2,1,50.0,1.87,0.94,0.00,0.00,27.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Matthias Ginter,f521b80a,30000000,de GER,DF,de M'Gladbach,26,1994,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Olivier Giroud,16ceb862,4000000,fr FRA,FW,eng Chelsea,33,1986,2.9,6,9,6,66.7,3.13,2.08,0.56,0.83,10.7,0,1,1,2.1,1.3,0.15,+3.9,+3.7
Serge Gnabry,88e357ef,70000000,de GER,FWMF,de Bayern Munich,25,1995,4.0,0,12,5,41.7,3.00,1.25,0.00,0.00,17.4,0,0,0,1.3,1.3,0.11,-1.3,-1.3
Pierluigi Gollini,f0f7f62f,17000000,it ITA,GK,it Atalanta,25,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eulânio Ângelo Chipela Gomes,d9b9b71a,3000000,gw GNB,DF,pt Porto,26,1994,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joe Gomez,7a11550b,30000000,eng ENG,DF,eng Liverpool,23,1997,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Papu Gómez,6e4df551,9000000,ar ARG,FW,es Sevilla,32,1988,1.0,0,3,1,33.3,3.00,1.00,0.00,0.00,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Papu Gómez,6e4df551,9000000,ar ARG,MFFW,it Atalanta,32,1988,5.0,1,6,3,50.0,1.20,0.60,0.17,0.33,25.4,0,0,0,0.3,0.3,0.05,+0.7,+0.7
Sergi Gómez,bc6f5f06,3000000,es ESP,DF,es Sevilla,28,1992,2.2,0,2,0,0.0,0.91,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Alfred Gomis,cecbce23,7000000,sn SEN,GK,fr Rennes,26,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Álvaro González,42dcf26d,7000000,es ESP,DF,fr Marseille,30,1990,6.0,0,3,0,0.0,0.50,0.00,0.00,,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Leon Goretzka,cc86b9a3,70000000,de GER,MF,de Bayern Munich,25,1995,4.8,2,10,3,30.0,2.07,0.62,0.20,0.67,18.0,0,0,0,0.7,0.7,0.07,+1.3,+1.3
Yevgeni Gorodov,8b3d765f,350000,ru RUS,GK,ru Krasnodar,34,1985,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robin Gosens,2d970560,35000000,de GER,DF,it Atalanta,26,1994,6.3,1,8,3,37.5,1.28,0.48,0.13,0.33,14.3,0,0,0,0.9,0.9,0.11,+0.1,+0.1
Ryan Gravenberch,b8e740fb,33000000,nl NED,MF,nl Ajax,18,2002,5.9,1,6,1,16.7,1.02,0.17,0.17,1.00,21.5,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Mason Greenwood,58eee997,50000000,eng ENG,FWMF,eng Manchester Utd,18,2001,2.3,1,10,5,50.0,4.27,2.13,0.10,0.20,13.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Clément Grenier,8b298f56,4000000,fr FRA,MF,fr Rennes,29,1991,2.5,0,2,2,100.0,0.81,0.81,0.00,0.00,22.5,1,0,0,0.3,0.3,0.14,-0.3,-0.3
Antoine Griezmann,df69b544,60000000,fr FRA,FWMF,es Barcelona,29,1991,5.6,2,16,6,37.5,2.87,1.08,0.13,0.33,11.9,0,0,0,2.4,2.4,0.15,-0.4,-0.4
Marko Grujić,8b8e759d,15000000,rs SRB,MFFW,pt Porto,24,1996,4.3,0,7,1,14.3,1.63,0.23,0.00,0.00,12.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Nemanja Gudelj,0076ab7f,6000000,rs SRB,MFDF,es Sevilla,28,1991,5.5,0,3,2,66.7,0.54,0.36,0.00,0.00,20.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Raphaël Guerreiro,048a1cbc,40000000,pt POR,DF,de Dortmund,26,1993,7.4,1,6,2,33.3,0.81,0.27,0.17,0.50,16.9,1,0,0,1.3,1.3,0.22,-0.3,-0.3
Pape Gueye,7155e3e1,10000000,sn SEN,MF,fr Marseille,21,1999,1.9,0,2,1,50.0,1.06,0.53,0.00,0.00,15.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Sehrou Guirassy,923f4dda,12000000,fr FRA,FW,fr Rennes,24,1996,3.8,2,6,3,50.0,1.59,0.79,0.17,0.33,11.9,0,1,1,1.7,1.0,0.16,+0.3,0.0
Péter Gulácsi,bcb2ccd8,13000000,hu HUN,GK,de RB Leipzig,30,1990,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fredrik Gulbrandsen,b686f4c0,2800000,no NOR,MFFW,tr Başakşehir,27,1992,2.3,0,3,1,33.3,1.32,0.44,0.00,0.00,17.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3
İlkay Gündoğan,819b3158,40000000,de GER,MF,eng Manchester City,29,1990,10.8,3,12,4,33.3,1.11,0.37,0.25,0.75,17.9,1,0,0,1.6,1.6,0.13,+1.4,+1.4
Mert Günok,b583aef5,2400000,tr TUR,GK,tr Başakşehir,31,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Erling Haaland,1f44ac21,130000000,no NOR,FW,de Dortmund,20,2000,7.8,10,26,16,61.5,3.33,2.05,0.35,0.56,14.1,0,1,1,6.5,5.8,0.23,+3.5,+3.2
Munir El Haddadi,8696bc90,10000000,ma MAR,FWMF,es Sevilla,24,1995,3.3,1,14,2,14.3,4.29,0.61,0.07,0.50,16.4,0,0,0,1.0,1.0,0.08,0.0,0.0
Amadou Haidara,92432bc6,24000000,ml MLI,MFDF,de RB Leipzig,22,1998,4.7,1,7,4,57.1,1.48,0.85,0.14,0.25,14.9,0,0,0,1.0,1.0,0.15,0.0,0.0
Achraf Hakimi,e42d61c7,60000000,ma MAR,DF,it Inter,21,1998,4.0,0,1,0,0.0,0.25,0.00,0.00,,12.8,0,0,0,0.0,0.0,0.04,0.0,0.0
Marcel Halstenberg,8ff2354e,14000000,de GER,DF,de RB Leipzig,28,1991,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,9.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Samir Handanović,74419746,2500000,si SVN,GK,it Inter,36,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jesper Hansen,a3b952f8,250000,dk DEN,GK,dk Midtjylland,35,1985,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Denys Harmash,bfc5768b,18000000,ua UKR,MFFW,ua Dynamo Kyiv,30,1990,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hans Hateboer,3b333ac3,70000000,nl NED,DF,it Atalanta,26,1994,5.9,0,2,1,50.0,0.34,0.17,0.00,0.00,13.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4
Kai Havertz,fed7cb61,40000000,de GER,FWMF,eng Chelsea,21,1999,8.7,1,12,3,25.0,1.38,0.34,0.08,0.33,14.2,1,0,0,2.7,2.7,0.23,-1.7,-1.7
Eden Hazard,a39bb753,1500000,be BEL,FW,es Real Madrid,29,1991,3.0,1,4,2,50.0,1.31,0.66,0.00,0.00,19.4,0,1,1,1.0,0.3,0.06,0.0,-0.3
Thorgan Hazard,50871bcc,27000000,be BEL,FW,de Dortmund,27,1993,4.9,1,12,7,58.3,2.44,1.43,0.08,0.14,17.0,0,0,0,1.0,1.0,0.08,0.0,0.0
Hwang Hee-chan,169fd162,11000000,kr KOR,FWMF,de RB Leipzig,24,1996,1.0,0,2,0,0.0,1.91,0.00,0.00,,19.6,0,0,0,0.6,0.6,0.31,-0.6,-0.6
Marcel Heister,fecd43a3,1000000,de GER,DF,hu Ferencváros,28,1992,4.3,0,3,0,0.0,0.70,0.00,0.00,,27.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Dean Henderson,e5a76dfe,22000000,eng ENG,GK,eng Manchester Utd,23,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jordan Henderson,935e6b8f,20000000,eng ENG,MFDF,eng Liverpool,30,1990,4.0,0,3,0,0.0,0.74,0.00,0.00,,25.5,1,0,0,0.1,0.1,0.05,-0.1,-0.1
Benjamin Henrichs,0a89e877,12000000,de GER,DFMF,de RB Leipzig,23,1997,1.3,0,2,0,0.0,1.57,0.00,0.00,,14.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dalbert Henrique,f45f9427,4000000,br BRA,MFDF,fr Rennes,26,1993,2.5,0,2,1,50.0,0.81,0.40,0.00,0.00,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Luis Henrique,f36d5624,8000000,br BRA,FWMF,fr Marseille,18,2001,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mario Hermoso,555f3a0b,35000000,es ESP,DF,es Atlético Madrid,25,1995,3.9,1,2,1,50.0,0.52,0.26,0.50,1.00,7.0,0,0,0,0.2,0.2,0.11,+0.8,+0.8
Lucas Hernández,c3ee18ef,45000000,fr FRA,DF,de Bayern Munich,24,1996,7.7,1,9,2,22.2,1.16,0.26,0.11,0.50,21.1,0,0,0,0.4,0.4,0.04,+0.6,+0.6
Ander Herrera,436a9dd0,13000000,es ESP,MF,fr Paris S-G,30,1989,6.0,0,7,0,0.0,1.17,0.00,0.00,,19.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Héctor Herrera,a8542814,7000000,mx MEX,MF,es Atlético Madrid,30,1990,3.3,0,6,1,16.7,1.81,0.30,0.00,0.00,24.6,1,0,0,0.4,0.4,0.06,-0.4,-0.4
Patrick Herrmann,dfb6490a,3500000,de GER,FW,de M'Gladbach,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marwin Hitz,2e7ff968,1700000,ch SUI,GK,de Dortmund,32,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Wesley Hoedt,875898c7,4000000,nl NED,DF,it Lazio,26,1994,5.4,0,2,0,0.0,0.37,0.00,0.00,,14.3,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Jonas Hofmann,2903a856,16000000,de GER,FW,de M'Gladbach,28,1992,4.8,1,3,2,66.7,0.63,0.42,0.33,0.50,18.4,0,0,0,0.3,0.3,0.10,+0.7,+0.7
José Holebas,12aa7661,600000,gr GRE,DF,gr Olympiacos,36,1984,4.8,0,1,0,0.0,0.21,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Ethan Horvath,3f65d5ce,1200000,us USA,GK,be Club Brugge,25,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Callum Hudson-Odoi,15f3ec41,32000000,eng ENG,FWDF,eng Chelsea,19,2000,3.8,2,7,3,42.9,1.86,0.80,0.29,0.67,16.2,0,0,0,0.9,0.9,0.12,+1.1,+1.1
Mats Hummels,05d548d8,12000000,de GER,DF,de Dortmund,31,1988,8.8,0,4,1,25.0,0.46,0.11,0.00,0.00,10.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Adrien Hunou,d14229f3,6000000,fr FRA,FWMF,fr Rennes,26,1994,1.0,0,3,2,66.7,3.03,2.02,0.00,0.00,16.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Klaas-Jan Huntelaar,5042e5c2,800000,nl NED,FWMF,nl Ajax,36,1983,0.4,0,1,1,100.0,2.25,2.25,0.00,0.00,7.0,0,0,0,0.4,0.4,0.36,-0.4,-0.4
Daniel Høegh,01204d46,700000,dk DEN,DF,dk Midtjylland,29,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,8.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Mauro Icardi,43b78598,40000000,ar ARG,FW,fr Paris S-G,27,1993,2.7,0,3,0,0.0,1.12,0.00,0.00,,11.4,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Oussama Idrissi,34caa4b3,8000000,ma MAR,FW,es Sevilla,24,1996,1.7,0,2,1,50.0,1.21,0.60,0.00,0.00,14.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Odion Ighalo,03622183,3500000,ng NGA,FW,eng Manchester Utd,31,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vladislav Ignatyev,5cb1d026,1000000,ru RUS,MF,ru Loko Moscow,33,1987,4.3,0,2,1,50.0,0.46,0.23,0.00,0.00,14.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Josip Iličić,68252d6d,6000000,si SVN,MFFW,it Atalanta,32,1988,3.1,1,8,3,37.5,2.59,0.97,0.13,0.33,17.9,2,0,0,1.3,1.3,0.17,-0.3,-0.3
