,Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err
463,4b6960d2,33,1.1,800000,1,0,0,1,0.91,0.0,0.91,0.0,0.0,0.0,0.0,,0.0,6.36,2.73,42.9,3.64,1.82,0.91,1.82,0.91,0.0,0.91,0.0,0.91,0.91,0.0
464,1f9328da,32,0.0,5000000,0,0,0,1,,,,,,,,,,inf,,0.0,,,inf,,,,,,,,
465,be60b6f4,25,0.8,3500000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,37.5,3.75,10.0,10.0,20.0,7.5,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0
466,3f10bd22,34,5.1,3000000,1,0,0,0,0.98,0.78,0.59,0.2,0.2,0.59,0.98,60.0,0.39,5.69,0.98,17.2,2.35,2.16,1.18,0.78,0.0,0.0,0.78,0.78,1.76,0.98,0.0
467,ecada4fc,33,12.0,12000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
468,bcfc4473,23,0.1,2500000,0,0,0,1,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,0.0,70.0,20.0,28.6,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
469,4f1e6a0b,23,3.4,27000000,0,1,0,0,2.35,1.47,0.29,1.18,0.88,0.59,0.88,66.7,0.29,16.18,5.88,36.4,2.35,7.65,6.18,1.47,0.0,0.0,1.47,0.29,2.65,0.0,0.0
470,0880e10b,18,1.0,1000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,a9dc785c,31,3.0,6000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,8778c910,34,8.0,18000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
473,36a59ba4,23,7.8,35000000,0,0,0,1,2.69,2.18,1.54,0.77,0.38,1.67,3.08,54.2,1.41,13.33,4.87,36.5,4.87,6.54,1.92,1.92,0.38,0.0,1.54,1.28,3.97,0.77,0.0
474,69384e5d,28,8.3,100000000,0,1,0,1,1.08,0.96,0.36,0.6,0.12,0.12,1.69,7.1,1.57,16.63,3.98,23.9,3.61,7.95,5.06,0.84,0.24,0.0,0.6,0.36,1.45,0.0,0.0
475,36a79857,26,5.1,2800000,0,1,0,1,0.2,0.2,0.0,0.2,0.0,0.0,0.59,0.0,0.59,12.94,3.14,24.2,0.78,5.1,7.06,0.59,0.0,0.0,0.59,0.0,0.2,0.0,0.0
476,2054d037,25,1.1,4500000,0,1,0,0,0.91,0.0,0.0,0.0,0.91,0.0,0.91,0.0,0.91,14.55,2.73,18.8,0.91,7.27,6.36,0.91,0.0,0.0,0.91,0.0,0.91,0.0,0.0
477,c14bc029,25,5.1,40000000,0,0,0,1,1.76,1.18,0.59,1.18,0.0,0.2,2.16,9.1,1.96,17.45,4.9,28.1,6.86,8.24,2.35,1.76,0.59,0.0,1.18,1.76,3.53,1.57,0.0
478,39769cff,23,5.0,8500000,1,0,0,0,2.6,2.6,2.2,0.2,0.2,1.6,2.0,80.0,0.4,12.4,4.8,38.7,5.2,5.2,2.0,2.8,0.8,0.0,2.0,0.8,3.4,5.2,0.0
479,7c56da38,22,6.5,43000000,0,1,0,1,2.77,1.23,0.62,1.08,1.08,0.77,2.31,33.3,1.54,22.46,6.15,27.4,4.46,9.85,8.15,1.85,0.0,0.0,1.85,1.23,4.0,0.31,0.0
480,afb0c500,23,2.0,6000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
481,6043997c,23,2.0,3500000,1,0,0,0,2.0,1.0,1.0,1.0,0.0,0.5,0.5,100.0,0.0,5.0,1.5,30.0,3.0,2.0,0.0,0.5,0.0,0.0,0.5,2.0,4.0,1.5,0.0
482,c7526c18,31,4.7,8000000,0,0,0,1,1.06,0.85,0.43,0.64,0.0,0.0,1.06,0.0,1.06,5.53,2.77,50.0,1.91,2.98,0.64,0.0,0.0,0.0,0.0,0.21,1.28,1.06,0.0
483,ee8508c0,27,8.0,70000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,a08b974a,26,5.0,40000000,1,1,0,0,1.2,1.0,0.6,0.6,0.0,0.4,3.0,13.3,2.6,16.4,5.2,31.7,4.4,5.8,6.2,3.2,0.2,0.0,3.0,1.0,2.2,0.8,0.0
485,1d1691ad,24,0.4,10000000,1,0,0,0,12.5,10.0,7.5,0.0,5.0,2.5,2.5,100.0,0.0,30.0,15.0,50.0,15.0,10.0,5.0,5.0,0.0,0.0,5.0,2.5,15.0,2.5,0.0
486,ca607d59,20,0.6,6500000,0,1,0,1,3.33,3.33,0.0,3.33,0.0,3.33,3.33,100.0,0.0,21.67,5.0,23.1,5.0,6.67,10.0,0.0,0.0,0.0,0.0,0.0,3.33,1.67,0.0
487,d125f22f,22,0.3,2800000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,23.33,3.33,14.3,3.33,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,63b9cc6d,24,0.5,2500000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,4.0,18.2,6.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
489,947e036f,28,8.2,19000000,0,0,0,1,2.07,0.73,0.37,1.71,0.0,0.49,2.07,23.5,1.59,16.83,3.9,23.2,4.88,9.02,2.93,1.34,0.12,0.0,1.22,0.61,2.68,1.34,0.0
490,ae44e8e2,22,6.5,45000000,0,1,0,1,1.85,1.38,0.46,1.23,0.15,0.46,1.38,33.3,0.92,18.31,5.23,28.6,3.69,9.54,5.08,1.23,0.0,0.0,1.23,1.08,2.92,0.31,0.0
491,fa73ccc7,25,4.5,3500000,0,1,0,1,0.67,0.67,0.0,0.67,0.0,0.0,1.78,0.0,1.78,15.56,4.0,25.7,4.67,8.89,2.0,1.56,0.67,0.0,0.89,0.89,1.56,1.11,0.0
492,e9c0c1b2,24,6.0,30000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,e81f0356,22,0.5,3500000,1,0,0,0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,14.0,6.0,42.9,8.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,14.0,0.0
494,2944f86f,22,5.6,6000000,0,0,0,1,4.11,2.68,2.14,1.79,0.18,1.07,3.04,35.3,1.96,22.14,7.86,35.5,7.68,11.07,3.39,1.79,0.36,0.0,1.43,2.14,6.25,1.25,0.0
495,20030c06,27,3.6,16000000,1,0,0,0,2.78,1.94,1.94,0.83,0.0,1.11,3.61,30.8,2.5,15.0,4.72,31.5,8.33,6.39,0.28,2.22,0.56,0.0,1.67,0.56,3.33,5.56,0.28
496,43a166b4,25,2.3,12000000,0,1,0,0,1.74,0.87,0.0,0.87,0.87,0.87,1.3,66.7,0.43,17.39,4.78,27.5,1.3,7.83,8.26,0.87,0.0,0.0,0.87,0.0,1.74,1.74,0.0
497,28b1f3ce,25,7.8,24000000,0,1,0,1,2.95,1.92,1.41,1.15,0.38,1.15,2.95,39.1,1.79,23.85,5.51,23.1,6.79,11.67,5.38,2.18,0.13,0.0,2.05,0.26,3.21,0.51,0.0
498,38c7feef,26,0.3,18000000,0,1,0,1,3.33,3.33,0.0,0.0,3.33,0.0,0.0,,0.0,20.0,13.33,66.7,0.0,16.67,3.33,0.0,0.0,0.0,0.0,6.67,10.0,0.0,0.0
499,31114001,22,4.9,3500000,0,0,0,1,2.04,1.84,1.22,0.82,0.0,0.61,1.22,50.0,0.61,19.59,5.51,28.1,7.96,9.59,2.04,3.06,1.02,0.0,2.04,0.61,2.65,0.82,0.0
500,3ef0af0d,27,3.5,5000000,0,0,0,1,3.43,2.57,0.86,2.0,0.57,0.0,1.14,0.0,1.14,18.29,6.86,37.5,5.71,8.29,4.29,2.86,0.57,0.0,2.29,2.29,5.71,0.86,0.0
501,dc7f8a28,18,0.1,500000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,e0bc6fdc,25,2.4,12000000,1,0,0,0,2.08,1.25,1.67,0.42,0.0,0.83,1.67,50.0,0.83,11.25,0.83,7.4,4.17,5.83,1.25,2.08,0.0,0.0,2.08,1.25,3.33,2.5,0.0
503,a9be27f2,24,5.8,1800000,1,0,0,0,1.55,1.21,1.21,0.34,0.0,0.69,1.9,36.4,1.21,10.86,3.1,28.6,6.9,3.62,0.34,2.07,1.03,0.0,1.03,2.07,3.62,4.31,0.17
504,dff153a4,26,7.4,20000000,0,0,0,1,2.03,1.22,0.68,1.08,0.27,0.95,4.32,21.9,3.38,15.41,5.27,34.2,5.27,8.51,1.62,1.76,0.41,0.0,1.35,2.57,4.59,1.08,0.0
505,ed5886d2,35,2.7,1000000,1,0,0,1,2.59,1.11,2.22,0.37,0.0,1.11,2.22,50.0,1.11,12.96,4.07,31.4,7.04,5.19,0.74,2.59,0.74,0.0,1.85,2.59,5.19,3.7,0.0
506,e599253a,25,3.1,23000000,0,0,0,1,1.61,1.61,0.97,0.65,0.0,0.32,1.29,25.0,0.97,26.13,6.77,25.9,6.45,14.19,5.48,0.32,0.0,0.0,0.32,0.97,2.58,1.61,0.0
507,5c899683,22,1.3,2500000,1,1,0,0,1.54,0.0,0.77,0.77,0.0,0.0,0.77,0.0,0.77,16.15,6.15,38.1,10.0,3.85,2.31,4.62,0.0,0.0,4.62,0.0,1.54,2.31,0.0
508,14e05913,19,1.0,250000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,f7223718,27,4.7,6500000,1,0,0,0,1.06,0.85,0.64,0.43,0.0,0.64,1.7,37.5,1.06,8.94,3.62,40.5,4.89,3.83,0.21,1.28,0.85,0.0,0.43,1.49,2.55,3.19,0.0
510,00672021,29,1.8,8000000,0,0,0,1,2.78,1.11,1.11,0.56,1.11,0.0,2.22,0.0,2.22,17.22,3.33,19.4,6.67,6.67,3.89,3.33,0.0,0.0,3.33,0.56,3.33,1.11,0.0
511,ab1b205d,30,0.9,3100000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,20.0,5.56,27.8,4.44,12.22,3.33,2.22,0.0,0.0,2.22,3.33,3.33,0.0,0.0
512,f3fa599d,25,5.3,1500000,1,0,0,0,2.45,1.7,1.7,0.38,0.38,0.75,1.32,57.1,0.57,11.89,4.53,38.1,5.85,3.58,2.45,1.89,0.0,0.0,1.89,1.32,3.77,1.7,0.0
513,45a03961,24,6.3,35000000,1,0,0,0,2.38,0.79,0.63,1.59,0.16,1.11,2.06,53.8,0.95,12.22,3.17,26.0,4.76,5.71,1.75,1.75,0.16,0.0,1.59,1.43,3.81,2.22,0.0
514,58ae47b2,33,3.8,5000000,0,1,0,1,1.05,0.53,0.26,0.53,0.26,0.26,0.79,33.3,0.53,10.26,3.42,33.3,1.32,5.53,3.42,1.05,0.0,0.0,1.05,0.53,1.58,0.26,0.0
515,0d9b2d31,17,5.5,70000000,0,1,0,1,2.91,2.36,1.09,1.27,0.55,0.91,3.64,25.0,2.73,27.09,6.73,24.8,3.64,14.36,9.09,2.91,0.36,0.0,2.55,0.73,3.64,0.18,0.0
516,f8ce97ca,17,0.1,4000000,1,0,0,0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,,0.0,40.0,10.0,25.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
517,6b915aa1,28,3.6,3500000,0,1,0,1,1.67,1.39,0.56,0.83,0.28,0.28,1.39,20.0,1.11,11.11,2.78,25.0,4.17,4.17,2.78,2.78,0.0,0.0,2.78,1.67,3.33,1.67,0.0
518,c906ce0f,37,6.3,1000000,1,0,0,0,1.11,0.79,0.63,0.32,0.16,0.48,0.95,50.0,0.48,6.67,2.54,38.1,4.6,1.75,0.32,1.59,0.79,0.0,0.79,0.48,1.59,5.87,0.16
519,6639e500,24,1.5,8000000,0,1,0,1,3.33,2.67,0.67,2.67,0.0,1.33,2.67,50.0,1.33,23.33,4.67,20.0,4.0,15.33,4.0,2.0,0.0,0.0,2.0,0.67,4.0,0.0,0.0
520,8fd9996f,28,8.7,20000000,1,0,0,1,1.61,1.03,1.49,0.0,0.11,0.57,1.26,45.5,0.69,9.43,2.87,30.5,6.78,2.53,0.11,2.18,1.03,0.0,1.15,1.38,2.99,5.06,0.0
521,6fe90922,31,2.7,10000000,1,1,0,0,0.74,0.37,0.0,0.74,0.0,0.37,2.59,14.3,2.22,15.93,2.96,18.6,2.59,7.04,6.3,1.11,0.0,0.0,1.11,0.37,1.11,1.48,0.0
522,780e3631,23,5.4,20000000,0,0,0,1,1.48,1.3,0.93,0.56,0.0,0.56,1.48,37.5,0.93,10.56,3.15,29.8,3.15,4.81,2.59,2.22,0.74,0.0,1.48,1.67,3.15,0.74,0.0
523,17145c90,29,0.8,3500000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.75,1.25,33.3,0.0,3.75,0.0,1.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0
524,83e1f40e,23,0.2,500000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,5.0,25.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,515ebe8d,23,3.0,8000000,1,0,0,0,1.33,0.33,0.67,0.67,0.0,0.67,2.33,28.6,1.67,10.67,5.33,50.0,5.67,4.0,1.0,2.33,1.0,0.0,1.33,2.67,4.0,8.67,0.0
526,08aa9cd1,21,0.1,12000000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,30.0,10.0,33.3,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,adfc9123,33,2.6,10000000,1,0,0,0,0.77,0.38,0.0,0.38,0.38,0.0,0.38,0.0,0.38,3.46,0.77,22.2,0.77,1.92,0.77,1.15,0.77,0.0,0.38,0.77,1.54,2.69,0.38
528,fe2db476,35,2.5,750000,1,0,0,0,0.8,0.4,0.4,0.4,0.0,0.0,0.8,0.0,0.8,9.2,2.8,30.4,4.8,3.2,1.2,1.2,0.4,0.0,0.8,1.2,2.0,2.4,0.0
529,ad6df2d5,30,5.5,20000000,0,0,0,1,1.27,1.27,0.73,0.18,0.36,0.55,1.82,30.0,1.27,14.91,4.0,26.8,4.91,6.73,3.27,1.45,0.0,0.0,1.45,2.0,3.27,0.18,0.0
530,bc6bd723,27,6.0,22000000,0,1,0,0,0.17,0.0,0.0,0.17,0.0,0.17,1.0,16.7,0.83,11.0,2.5,22.7,1.33,3.67,6.0,1.33,0.0,0.0,1.33,0.33,0.5,0.0,0.0
531,867239d3,27,2.0,60000000,0,0,0,1,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,18.0,10.0,55.6,6.0,8.5,3.5,2.0,0.0,0.0,2.0,0.5,1.5,1.0,0.0
532,b1579026,25,2.1,900000,1,0,0,0,0.95,0.48,0.95,0.0,0.0,0.48,3.81,12.5,3.33,8.57,2.38,27.8,4.76,3.33,0.48,0.95,0.48,0.0,0.48,4.76,5.71,4.29,0.0
533,67f0703d,21,4.6,3500000,1,0,0,0,1.09,0.65,0.87,0.22,0.0,0.22,0.65,33.3,0.43,5.0,1.74,34.8,3.04,1.96,0.0,1.96,0.87,0.0,1.09,1.52,2.61,3.91,0.0
534,d2416c2e,26,5.6,21000000,0,1,0,0,1.25,1.07,0.0,0.71,0.54,0.54,1.79,30.0,1.25,25.18,8.75,34.8,1.79,12.68,10.71,1.25,0.54,0.0,0.71,1.25,2.5,1.07,0.0
535,256ac8f4,19,2.0,1200000,1,0,0,0,2.0,1.5,2.0,0.0,0.0,1.0,3.0,33.3,2.0,10.0,4.0,40.0,8.0,2.0,0.0,1.5,1.0,0.0,0.5,1.5,3.5,6.0,0.0
536,b182a240,28,2.8,15000000,1,1,0,0,1.07,1.07,0.36,0.0,0.71,0.71,0.71,100.0,0.0,9.64,4.29,44.4,1.79,5.36,2.5,1.43,0.0,0.0,1.43,0.0,1.07,0.71,0.0
537,f090a37a,20,1.0,18000000,0,1,0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,18.0,6.0,33.3,2.0,9.0,7.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
538,1bf33a9a,21,4.7,50000000,0,1,0,1,0.85,0.43,0.43,0.21,0.21,0.21,1.06,20.0,0.85,16.38,3.4,20.8,4.04,6.38,5.96,0.85,0.21,0.0,0.64,0.64,1.49,0.21,0.0
539,34c3b935,36,1.0,1000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,8794e251,25,5.6,30000000,0,0,0,1,3.39,1.96,0.89,1.96,0.54,0.89,2.68,33.3,1.79,18.75,5.36,28.6,5.36,9.64,3.75,1.25,0.0,0.0,1.25,1.79,5.18,1.43,0.0
541,0630eb63,24,1.0,6000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.0,1.0,10.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,53de807a,33,1.5,2000000,1,0,0,0,0.67,0.0,0.0,0.0,0.67,0.0,0.0,,0.0,6.0,2.0,33.3,2.0,3.33,0.67,2.67,1.33,0.0,1.33,1.33,2.0,5.33,0.0
543,9a1f2e1c,30,5.7,2700000,1,0,0,0,3.68,1.93,1.93,1.58,0.18,0.88,3.51,25.0,2.63,22.63,7.37,32.6,11.75,7.72,3.16,3.33,0.35,0.0,2.98,1.93,5.61,2.28,0.0
544,d003e213,34,6.0,1000000,1,0,0,0,0.67,0.33,0.33,0.17,0.17,0.17,1.5,11.1,1.33,9.33,2.0,21.4,4.83,3.33,1.17,0.67,0.17,0.0,0.5,0.67,1.33,0.83,0.0
545,0c2ac3cb,27,1.4,15000000,0,0,0,1,0.71,0.71,0.0,0.71,0.0,0.71,1.43,50.0,0.71,23.57,7.86,33.3,7.86,8.57,7.14,2.86,0.71,0.0,2.14,1.43,2.14,1.43,0.0
546,9686fc54,31,3.0,300000,1,0,0,0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,,0.0,5.67,1.67,29.4,4.67,1.0,0.0,3.33,3.0,0.33,0.33,1.0,2.0,8.0,0.0
547,89f951b5,32,5.1,10000000,0,0,0,1,1.37,0.39,0.2,0.78,0.39,0.39,2.94,13.3,2.55,12.75,3.92,30.8,3.14,7.06,2.55,1.18,0.2,0.0,0.98,1.18,2.55,2.16,0.0
548,47fd5136,30,5.2,6000000,1,0,0,0,1.15,0.96,0.58,0.38,0.19,0.19,0.77,25.0,0.58,5.38,2.5,46.4,2.31,2.31,0.77,1.15,0.77,0.19,0.38,0.96,2.12,3.85,0.19
549,7483d9f9,28,6.0,3000000,1,0,0,0,1.83,1.17,0.83,0.83,0.17,0.67,1.67,40.0,1.0,9.5,4.0,42.1,5.5,3.0,1.0,2.17,1.0,0.17,1.17,1.83,3.67,7.0,0.0
550,8a1d7b51,25,5.5,6000000,1,0,0,1,1.82,0.73,1.09,0.36,0.36,0.91,1.64,55.6,0.73,7.45,1.82,24.4,3.64,2.18,1.64,2.36,0.55,0.0,1.82,1.45,3.27,1.82,0.18
551,08511d65,34,4.7,10000000,1,0,0,0,1.06,0.43,0.64,0.43,0.0,0.43,0.85,50.0,0.43,7.45,1.91,25.7,4.26,2.34,0.85,1.49,0.43,0.0,1.06,1.06,2.13,4.04,0.0
552,ef619b0b,29,4.0,14000000,0,0,0,1,1.25,1.0,0.75,0.25,0.25,0.5,1.75,28.6,1.25,12.25,4.75,38.8,4.75,4.75,2.75,0.25,0.0,0.0,0.25,0.75,2.0,1.0,0.0
553,1dbfae2d,22,2.6,2000000,0,1,0,1,2.31,1.15,1.15,1.15,0.0,1.15,2.69,42.9,1.54,17.69,3.08,17.4,3.08,8.08,6.54,0.77,0.0,0.0,0.77,0.77,3.08,0.38,0.0
554,a1d5bd30,22,4.6,85000000,0,1,0,0,0.43,0.43,0.0,0.22,0.22,0.22,0.87,25.0,0.65,12.39,3.26,26.3,0.65,6.3,5.43,1.09,0.22,0.0,0.87,0.43,0.87,0.65,0.0
555,e358587b,37,7.0,800000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
556,6b21b7b5,18,0.2,16000000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,10.0,40.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,3376a776,25,2.4,3000000,1,0,0,0,0.42,0.42,0.0,0.0,0.42,0.0,1.25,0.0,1.25,15.42,3.75,24.3,5.42,7.92,2.08,4.58,1.25,0.0,3.33,0.83,1.25,1.67,0.0
558,36a3ff67,31,7.7,13000000,0,1,0,1,1.56,1.04,0.78,0.52,0.26,0.26,1.04,25.0,0.78,18.57,5.58,30.1,4.68,7.79,6.1,1.3,0.26,0.0,1.04,0.65,2.21,0.65,0.0
559,7fa4e703,17,5.1,38000000,0,1,0,1,1.18,0.78,0.0,0.98,0.2,0.39,1.18,33.3,0.78,19.41,4.31,22.2,4.12,9.41,5.88,1.18,0.2,0.0,0.98,0.98,2.16,0.59,0.0
560,54f5ce34,25,3.0,3000000,1,0,0,0,2.0,1.67,1.0,0.67,0.33,1.0,2.33,42.9,1.33,16.0,5.33,33.3,6.33,8.0,1.67,2.67,1.33,0.0,1.33,2.33,4.33,3.67,0.0
561,0a3d6d2b,20,1.4,7500000,1,0,0,0,6.43,3.57,2.14,2.14,2.14,2.86,3.57,80.0,0.71,22.14,12.14,54.8,7.86,10.0,4.29,1.43,0.71,0.0,0.71,0.71,7.14,1.43,0.0
562,733e7ad8,27,3.6,5500000,0,0,0,1,0.83,0.0,0.28,0.0,0.56,0.28,1.11,25.0,0.83,14.44,3.61,25.0,3.89,8.06,2.5,1.94,0.28,0.0,1.67,1.39,2.22,2.78,0.0
563,335fa267,28,2.0,18000000,1,0,0,1,3.0,3.0,1.0,1.0,1.0,1.0,2.0,50.0,1.0,7.5,4.0,53.3,1.5,3.0,3.0,0.5,0.5,0.0,0.0,0.5,3.5,1.5,0.0
564,2e4f5f03,26,8.4,65000000,1,0,0,0,0.24,0.12,0.12,0.0,0.12,0.0,0.71,0.0,0.71,7.62,2.14,28.1,2.14,4.05,1.43,1.31,0.12,0.0,1.19,0.71,0.95,2.38,0.0
565,da27e268,23,1.7,10000000,0,0,0,1,1.76,0.0,0.59,0.59,0.59,0.0,0.59,0.0,0.59,25.29,5.88,23.3,8.82,9.41,7.06,1.76,0.0,0.0,1.76,0.59,2.35,1.76,0.0
566,6434f10d,24,8.7,70000000,0,0,0,1,1.84,1.15,0.34,1.26,0.23,0.46,1.49,30.8,1.03,15.29,4.6,30.1,2.53,8.74,4.02,0.69,0.11,0.0,0.57,0.8,2.64,2.07,0.11
567,3814b753,25,2.0,3000000,0,1,0,1,2.0,0.0,1.0,0.5,0.5,0.0,2.5,0.0,2.5,12.5,0.5,4.0,5.0,3.5,4.0,2.5,0.0,0.0,2.5,1.0,3.0,3.0,0.0
568,20df3aaf,23,1.4,3000000,0,0,0,1,2.14,0.71,0.71,1.43,0.0,0.71,2.14,33.3,1.43,17.86,2.14,12.0,8.57,7.86,1.43,3.57,0.0,0.0,3.57,0.71,2.86,1.43,0.0
569,19709006,22,3.1,12000000,0,1,0,1,2.26,1.29,0.32,1.94,0.0,0.65,2.58,25.0,1.94,15.16,3.55,23.4,1.94,10.32,2.9,1.29,0.32,0.0,0.97,0.65,2.9,0.0,0.0
570,8f5e92a6,19,3.6,35000000,0,1,0,0,2.5,1.67,1.39,1.11,0.0,0.56,2.22,25.0,1.67,18.61,3.33,17.9,4.17,7.22,7.22,0.83,0.0,0.0,0.83,0.83,3.33,0.56,0.0
571,a3d94a58,22,6.9,30000000,1,0,0,0,4.06,2.17,2.61,1.45,0.0,0.58,2.03,28.6,1.45,16.96,6.38,37.6,8.41,7.97,0.58,2.61,1.01,0.0,1.59,2.32,6.38,5.36,0.0
572,dea698d9,35,6.3,45000000,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,4.44,1.43,32.1,0.63,0.95,2.86,0.48,0.16,0.0,0.32,0.16,0.16,0.79,0.0
573,ed45c4a5,25,4.9,14000000,0,0,0,1,2.45,1.84,0.82,1.43,0.2,0.41,1.02,40.0,0.61,20.41,7.14,35.0,6.12,10.61,3.67,2.65,0.0,0.0,2.65,1.22,3.67,0.82,0.2
574,2a1beb34,29,5.3,23000000,0,0,0,1,2.26,2.08,0.57,1.32,0.38,0.94,3.96,23.8,3.02,18.11,4.53,25.0,4.53,10.57,3.02,1.13,0.0,0.0,1.13,2.26,4.53,1.32,0.0
575,18b896d6,27,10.3,28000000,1,0,0,0,0.78,0.49,0.39,0.29,0.1,0.1,0.29,33.3,0.19,7.77,1.94,25.0,4.27,2.91,0.58,1.36,0.78,0.0,0.58,0.78,1.55,4.47,0.0
576,14b8fcdf,26,0.2,5000000,1,0,0,0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,100.0,0.0,10.0,5.0,50.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0
577,ae9898c5,18,0.2,2000000,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0
578,c64c01fc,18,0.2,3500000,0,1,0,0,10.0,10.0,5.0,0.0,5.0,0.0,0.0,,0.0,25.0,20.0,80.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
579,32314605,21,1.7,2500000,0,1,0,1,3.53,1.18,3.53,0.0,0.0,2.35,5.88,40.0,3.53,21.76,7.06,32.4,12.35,6.47,2.94,3.53,0.0,0.0,3.53,1.18,4.71,1.18,0.0
