Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err,Tota Cmp,Tota Att,Tota Cmp%,Tota TotDist,Tota PrgDist,Shor Cmp,Shor Att,Shor Cmp%,Medi Cmp,Medi Att,Medi Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Gls,Stan Sh,Stan SoT,Stan SoT%,Stan Sh/90,Stan SoT/90,Stan G/Sh,Stan G/SoT,Stan Dist,Stan FK,Perf PK,Perf PKatt_x,Expe xG,Expe npxG,Expe npxG/Sh,Expe G-xG,Expe np:G-xG,Play MP,Play Starts,Play Min,Perf GA,Perf GA90,Perf SoTA,Perf Saves,Perf Save%,W,D,L,Perf CS,Perf CS%,Perf PKatt_y,Pena PKA,Pena PKsv,Pena PKm,Pena Save%
f0f7f62f,25,3.0,17000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33,28.33,68.2,934.0,653.67,1.33,1.33,100.0,2.67,2.67,100.0,15.33,24.33,21.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,3.0,270.0,0.33,0.33,2.0,1.67,83.3,0.67,0.0,0.33,0.67,66.7,0.0,0.0,0.0,0.0,
d9b9b71a,26,1.5,3000000,1,0,0,0,1.33,1.33,0.67,0.67,0.0,0.0,1.33,0.0,1.33,16.0,4.0,25.0,5.33,8.67,2.0,2.67,0.0,0.0,2.67,2.0,3.33,2.67,0.0,33.33,46.0,72.5,587.33,206.67,16.0,18.0,88.9,13.33,20.67,64.5,3.33,6.0,37.07,0.67,0.0,0.67,0.67,1.33,1.33,0.67,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
7a11550b,23,3.0,30000000,1,0,0,0,1.67,1.0,1.0,0.67,0.0,0.33,1.33,25.0,1.0,9.0,2.67,29.6,7.0,2.0,0.0,1.67,0.0,0.0,1.67,1.0,2.67,5.33,0.0,62.0,73.33,84.5,1390.67,352.33,14.67,16.67,88.0,33.67,35.33,95.3,13.33,20.67,21.5,0.33,0.03,0.3,0.33,2.0,0.33,0.0,2.33,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,1.0,9000000,0,1,0,0,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,4.0,2.0,0.0,3.0,1.0,1.0,3.0,33.3,2.0,8.0,5.0,62.5,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,48.0,63.0,76.2,956.0,198.0,19.0,24.0,79.2,18.0,26.0,69.2,9.0,11.0,81.8,0.0,0.2,-0.2,3.0,5.0,1.0,0.0,3.0,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.0,3.0,1.0,33.3,3.0,1.0,0.0,0.0,23.6,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,,,,,,,,,,,,,,,,,,
6e4df551,32,5.0,9000000,0,1,0,1,1.4,1.2,0.4,0.8,0.2,0.8,2.6,30.8,1.8,9.2,2.4,26.1,2.0,3.6,3.6,0.8,0.2,0.0,0.6,0.2,1.6,0.0,0.0,41.2,53.4,77.2,820.0,282.0,17.6,19.4,90.7,15.4,18.0,85.6,7.2,13.8,10.44,0.4,0.34,0.06,3.0,5.2,2.4,0.8,6.2,0.2,1.2,0.6,50.0,1.2,0.6,0.17,0.33,25.4,0.0,0.0,0.0,0.06,0.06,0.05,0.14,0.14,,,,,,,,,,,,,,,,,,
bc6f5f06,28,2.2,3000000,1,0,0,0,0.91,0.45,0.45,0.45,0.0,0.0,0.45,0.0,0.45,7.27,2.27,31.3,3.18,3.64,0.45,2.73,1.36,0.0,1.36,0.0,0.91,5.0,0.0,57.27,65.0,88.1,1281.36,370.45,10.91,11.82,92.3,38.18,40.91,93.3,8.18,12.27,30.32,0.0,0.0,0.0,0.0,2.27,0.0,0.0,1.82,0.0,0.91,0.0,0.0,0.91,0.0,0.0,,28.2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,
cecbce23,26,4.0,7000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.75,68.9,806.75,498.75,4.25,4.25,100.0,12.25,12.5,98.0,9.5,21.0,11.3,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,4.0,360.0,1.75,1.75,4.25,3.0,70.6,0.0,0.25,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.0
42dcf26d,30,6.0,7000000,1,0,0,0,2.0,1.33,1.5,0.5,0.0,0.83,1.83,45.5,1.0,7.0,2.67,38.1,4.33,2.5,0.17,1.33,0.67,0.0,0.67,0.33,2.33,4.17,0.0,55.5,62.67,88.6,1182.83,355.83,15.0,15.83,94.7,28.67,31.0,92.5,11.0,14.83,12.37,0.0,0.0,0.0,0.17,1.5,0.17,0.0,2.33,0.0,0.5,0.0,0.0,0.5,0.0,0.0,,11.9,0.0,0.0,0.0,0.03,0.03,0.06,-0.03,-0.03,,,,,,,,,,,,,,,,,,
cc86b9a3,25,4.8,70000000,0,0,0,1,2.92,1.67,0.42,2.08,0.42,0.83,3.54,23.5,2.71,20.42,6.46,31.6,1.88,14.58,3.96,1.46,0.21,0.0,1.25,1.88,4.79,1.04,0.0,50.83,57.29,88.7,928.54,180.42,22.92,24.38,94.0,20.21,22.08,91.5,7.08,8.96,16.48,0.42,0.15,0.27,0.83,5.42,0.83,0.0,3.33,0.42,2.08,0.62,30.0,2.07,0.62,0.2,0.67,18.0,0.0,0.0,0.0,0.15,0.15,0.07,0.27,0.27,,,,,,,,,,,,,,,,,,
8b3d765f,34,2.0,350000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36.0,58.3,828.0,619.0,4.5,4.5,100.0,4.5,4.5,100.0,12.0,27.0,22.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,180.0,1.5,1.5,6.0,5.0,83.3,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2d970560,26,6.3,35000000,1,0,0,0,1.75,0.79,1.11,0.32,0.32,0.32,0.95,33.3,0.63,10.0,2.54,25.4,4.29,3.81,1.9,2.54,0.32,0.0,2.22,0.95,2.7,1.75,0.0,40.95,51.75,79.1,626.83,276.51,23.97,28.1,85.3,14.44,18.25,79.1,1.9,3.17,9.52,0.0,0.06,-0.06,0.48,3.02,0.63,0.0,4.6,0.16,1.27,0.48,37.5,1.28,0.48,0.13,0.33,14.3,0.0,0.0,0.0,0.14,0.14,0.11,0.02,0.02,,,,,,,,,,,,,,,,,,
b8e740fb,18,5.9,33000000,0,0,0,1,2.88,1.86,0.85,1.36,0.68,1.36,2.03,66.7,0.68,12.2,4.24,34.7,3.22,6.27,2.71,0.85,0.0,0.0,0.85,2.37,5.25,1.02,0.0,43.73,53.73,81.4,762.71,176.1,20.17,23.39,86.2,18.31,21.36,85.7,4.41,6.95,10.75,0.0,0.02,-0.02,0.17,2.88,0.85,0.17,4.58,0.17,1.02,0.17,16.7,1.02,0.17,0.17,1.0,21.5,0.0,0.0,0.0,0.07,0.07,0.07,0.1,0.1,,,,,,,,,,,,,,,,,,
58eee997,18,2.3,50000000,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,14.78,3.91,26.5,2.17,8.26,4.35,0.43,0.0,0.0,0.43,1.3,1.3,0.0,0.0,26.96,32.17,83.8,480.0,89.57,14.78,17.39,85.0,9.57,10.43,91.7,2.61,3.48,32.61,0.43,0.22,0.22,0.43,2.17,0.87,0.43,3.48,0.43,4.35,2.17,50.0,4.27,2.13,0.1,0.2,13.9,0.0,0.0,0.0,0.3,0.3,0.07,0.13,0.13,,,,,,,,,,,,,,,,,,
8b298f56,29,2.5,4000000,0,0,0,1,3.6,2.4,0.8,2.0,0.8,1.6,4.0,40.0,2.4,17.2,5.2,30.2,4.4,9.2,3.6,0.8,0.0,0.0,0.8,0.0,3.6,0.4,0.4,38.8,50.8,76.4,808.4,238.4,14.4,17.2,83.7,17.2,20.0,86.0,6.4,10.4,24.6,0.0,0.04,-0.04,0.8,5.2,0.8,0.4,4.8,0.0,0.8,0.8,100.0,0.81,0.81,0.0,0.0,22.5,0.4,0.0,0.0,0.12,0.12,0.14,-0.12,-0.12,,,,,,,,,,,,,,,,,,
df69b544,29,5.6,60000000,0,1,0,1,1.25,0.71,0.71,0.36,0.18,0.71,1.43,50.0,0.71,13.93,3.93,28.2,1.61,7.86,4.46,0.89,0.0,0.0,0.89,0.89,2.14,0.36,0.0,40.54,46.96,86.3,627.86,96.96,22.86,24.82,92.1,13.39,14.64,91.5,2.86,3.39,15.04,0.0,0.27,-0.27,1.96,2.32,1.07,0.0,2.32,0.36,2.86,1.07,37.5,2.87,1.08,0.13,0.33,11.9,0.0,0.0,0.0,0.43,0.43,0.15,-0.07,-0.07,,,,,,,,,,,,,,,,,,
8b8e759d,24,4.3,15000000,0,1,0,1,1.86,1.16,1.16,0.23,0.47,0.7,1.86,37.5,1.16,17.44,3.95,22.7,3.72,11.4,2.33,2.33,0.47,0.0,1.86,0.7,2.56,2.09,0.0,32.79,40.93,80.1,600.47,110.7,14.19,15.81,89.7,13.72,16.98,80.8,4.19,6.05,16.09,0.0,0.02,-0.02,0.47,2.09,0.47,0.0,2.33,0.0,1.63,0.23,14.3,1.63,0.23,0.0,0.0,12.9,0.0,0.0,0.0,0.07,0.07,0.05,-0.07,-0.07,,,,,,,,,,,,,,,,,,
0076ab7f,28,5.5,6000000,1,0,0,1,1.27,0.73,0.36,0.91,0.0,0.36,0.55,66.7,0.18,10.91,4.36,40.0,2.73,7.82,0.36,1.45,0.91,0.0,0.55,0.73,2.0,1.64,0.0,59.45,63.64,93.4,1181.27,248.55,19.27,20.55,93.8,33.27,34.91,95.3,6.55,7.64,15.58,0.0,0.0,0.0,0.0,3.45,0.0,0.0,1.82,0.0,0.55,0.36,66.7,0.54,0.36,0.0,0.0,20.4,0.0,0.0,0.0,0.02,0.02,0.02,-0.02,-0.02,,,,,,,,,,,,,,,,,,
048a1cbc,26,7.4,40000000,1,0,0,0,0.68,0.41,0.41,0.27,0.0,0.27,0.81,33.3,0.54,7.16,2.43,34.0,4.19,2.03,0.95,0.81,0.0,0.0,0.81,0.68,1.35,0.54,0.0,72.84,83.24,87.5,1151.76,396.08,41.08,44.46,92.4,24.19,26.89,89.9,6.35,9.73,8.82,0.0,0.04,-0.04,0.81,5.81,0.95,0.14,6.76,0.14,0.81,0.27,33.3,0.81,0.27,0.17,0.5,16.9,0.14,0.0,0.0,0.18,0.18,0.22,-0.04,-0.04,,,,,,,,,,,,,,,,,,
7155e3e1,21,1.9,10000000,0,0,0,1,2.11,1.58,1.58,0.53,0.0,1.58,1.58,100.0,0.0,14.21,5.79,40.7,3.68,10.0,0.53,1.58,0.0,0.0,1.58,2.11,4.21,2.11,0.0,51.58,58.95,87.5,970.0,238.42,18.95,21.05,90.0,24.74,25.26,97.9,4.74,8.95,27.84,0.0,0.0,0.0,0.0,2.63,0.0,0.0,3.16,0.0,1.05,0.53,50.0,1.06,0.53,0.0,0.0,15.2,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05,,,,,,,,,,,,,,,,,,
923f4dda,24,3.8,12000000,0,1,0,0,0.26,0.0,0.26,0.0,0.0,0.0,0.53,0.0,0.53,8.42,1.84,21.9,0.79,3.42,4.21,1.05,0.0,0.0,1.05,0.26,0.53,0.79,0.0,14.74,22.37,65.9,205.0,28.95,7.89,11.05,71.4,5.0,7.37,67.9,0.79,1.32,15.79,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.26,0.53,1.58,0.79,50.0,1.59,0.79,0.17,0.33,11.9,0.0,0.26,0.26,0.45,0.26,0.16,0.08,0.0,,,,,,,,,,,,,,,,,,
bcb2ccd8,30,8.0,13000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12,0.12,100.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62,38.12,77.7,793.62,379.12,6.12,6.12,100.0,13.62,13.88,98.2,9.88,18.0,6.86,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,8.0,720.0,2.0,2.0,4.12,2.62,60.6,0.5,0.0,0.5,0.12,12.5,0.5,0.38,0.12,0.0,3.12
b686f4c0,27,2.3,2800000,0,1,0,1,0.87,0.87,0.43,0.0,0.43,0.87,1.3,66.7,0.43,15.22,4.78,31.4,1.3,6.96,6.96,0.87,0.0,0.0,0.87,0.43,1.3,0.87,0.0,11.3,16.52,68.4,174.35,30.0,7.39,10.87,68.0,2.17,3.04,71.4,1.3,1.3,43.48,0.0,0.04,-0.04,0.87,0.87,0.43,0.0,1.74,0.0,1.3,0.43,33.3,1.32,0.44,0.0,0.0,17.6,0.0,0.0,0.0,0.13,0.13,0.11,-0.13,-0.13,,,,,,,,,,,,,,,,,,
819b3158,29,10.8,40000000,0,0,0,1,1.02,0.74,0.28,0.74,0.0,0.28,1.67,16.7,1.39,12.22,3.52,28.8,1.67,7.31,3.24,0.46,0.0,0.0,0.46,1.67,2.69,0.28,0.0,77.87,85.0,91.6,1369.17,265.0,37.5,40.19,93.3,30.28,31.94,94.8,8.89,11.02,7.47,0.09,0.11,-0.02,1.11,7.69,1.39,0.0,6.02,0.28,1.11,0.37,33.3,1.11,0.37,0.25,0.75,17.9,0.09,0.0,0.0,0.15,0.15,0.13,0.13,0.13,,,,,,,,,,,,,,,,,,
b583aef5,31,6.0,2400000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,20.17,30.83,65.4,749.83,436.0,1.33,1.33,100.0,7.33,7.5,97.8,11.5,22.0,8.72,0.0,0.02,-0.02,0.17,0.83,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,6.0,540.0,3.0,3.0,5.83,3.17,54.3,0.17,0.0,0.83,0.0,0.0,0.33,0.33,0.0,0.0,0.0
1f44ac21,20,7.8,130000000,0,1,0,0,0.38,0.38,0.13,0.13,0.13,0.13,0.51,25.0,0.38,11.41,2.95,25.8,0.64,2.69,8.08,0.38,0.13,0.0,0.26,0.38,0.77,1.67,0.0,15.26,20.26,75.3,232.18,30.77,8.46,10.77,78.6,4.87,6.03,80.9,0.9,1.41,8.15,0.26,0.23,0.03,1.41,0.51,0.77,0.13,1.28,1.28,3.33,2.05,61.5,3.33,2.05,0.35,0.56,14.1,0.0,0.13,0.13,0.83,0.74,0.23,0.45,0.41,,,,,,,,,,,,,,,,,,
8696bc90,24,3.3,10000000,0,1,0,1,0.91,0.91,0.61,0.3,0.0,0.91,1.21,75.0,0.3,10.61,3.64,34.3,1.82,4.55,4.24,0.61,0.0,0.0,0.61,0.3,1.21,0.0,0.0,30.3,36.36,83.3,493.94,65.45,16.67,18.18,91.7,9.09,10.61,85.7,2.73,3.94,20.97,0.0,0.06,-0.06,1.21,1.21,0.91,0.0,1.82,0.3,4.24,0.61,14.3,4.29,0.61,0.07,0.5,16.4,0.0,0.0,0.0,0.3,0.3,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,
92432bc6,22,4.7,24000000,1,0,0,1,2.98,1.7,1.28,1.49,0.21,1.49,3.83,38.9,2.34,22.55,4.68,20.8,6.38,11.91,4.26,1.91,0.0,0.0,1.91,1.49,4.47,0.64,0.0,36.17,44.47,81.3,522.13,165.53,20.85,24.04,86.7,11.7,14.04,83.3,1.91,4.04,10.09,0.21,0.02,0.19,0.43,3.4,0.64,0.21,3.83,0.21,1.49,0.85,57.1,1.48,0.85,0.14,0.25,14.9,0.0,0.0,0.0,0.21,0.21,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,
e42d61c7,21,4.0,60000000,1,0,0,0,2.25,1.5,0.5,1.25,0.5,0.75,3.25,23.1,2.5,17.5,4.25,24.3,4.0,7.0,6.5,1.75,0.5,0.0,1.25,1.0,3.25,0.75,0.25,39.75,49.25,80.7,661.25,167.0,19.5,23.0,84.8,16.25,17.75,91.5,3.0,6.0,12.5,0.25,0.08,0.18,0.75,0.5,1.25,0.75,2.75,0.0,0.25,0.0,0.0,0.25,0.0,0.0,,12.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,
8ff2354e,28,2.0,14000000,1,0,0,0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,50.0,0.5,7.5,3.0,40.0,4.5,2.0,1.0,2.5,0.0,0.0,2.5,1.0,2.0,2.5,0.0,52.5,61.5,85.4,1114.0,457.5,20.0,20.5,97.6,24.0,28.5,84.2,8.0,10.5,38.1,0.0,0.0,0.0,0.5,3.5,0.0,0.0,5.0,0.0,0.5,0.5,100.0,0.49,0.49,0.0,0.0,9.0,0.0,0.0,0.0,0.05,0.05,0.12,-0.05,-0.05,,,,,,,,,,,,,,,,,,
74419746,36,6.0,2500000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.5,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,26.5,29.67,89.3,658.5,358.33,5.67,5.67,100.0,14.33,14.67,97.7,6.33,9.17,11.52,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,6.0,540.0,1.5,1.5,3.5,2.5,66.7,0.17,0.5,0.33,0.33,33.3,0.33,0.33,0.0,0.0,0.0
a3b952f8,35,4.0,250000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,29.25,49.25,59.4,1010.25,692.5,3.75,3.75,100.0,11.0,11.25,97.8,14.25,34.0,10.48,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,4.0,360.0,2.25,2.25,7.5,5.0,70.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,
